topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Fisheries and Trade,Warga désa silih bagi hasil panén lauk kalayan rasa syukur.,Warga désa mutuskeun pikeun ngajual sakabéh hasil panén ka kota.,"Dina tradisi désa, warga sok ngumpul babarengan mun panén lauk",Hasil panén diarepkeun bisa nyukupan kabutuhan sadidinten,Panén lauk téh sok jadi ajang silaturahmi warga,"Sakali waktos, panén lauk jadi loba pisan"
Food,Kulawargana bungah pisan narima dodol Garut ti Euis.,Euis nempatkeun dodol di laci terus mopohokeunana.,Euis mulang ka Bandung ti Jakarta,Anjeunna mawa oleh-oleh dodol Garut pikeun kulawargana,Dodol éta dipésér ti pasar tradisional,"Sanajan jarak jauh, Euis tetep hayang mulang mawa oleh-oleh"
Pregnancy and Kids,Anak jadi sehat sarta disingkur tina gangguan roh jahat.,Sasapu nyababkeun kulit anak iritasi.,"Dina budaya Sunda, aya tradisi ""Sasapu"" pikeun ngajaga kaséhatan anak",Anak kudu diusap ku daun sirih anu parantos disucikeun,Ieu dipercaya tiasa ngajaga anak tina gangguan roh jahat,Tradisi ieu dilakukeun saban bulan
Art,"Ku kituna, Jajang sering ngajarkeun lagu Sunda ka barudak sakola",Jajang mutuskeun pikeun ngarobah genre musikna jadi pop modern,Jajang resep nembang lagu Sunda,Anjeunna sering diajak nyanyi dina acara kawinan di lemburna,Lagu-lagu Sunda teh ngajarkeun nilai-nilai kahirupan anu luhur,Jajang hayang ngajaga budaya Sunda
Agriculture,Deden ngarasa bungah bisa ngajaga tradisi karuhunna,Upacara seren taun dibatalkeun kusabab hujan,Deden ngalaksanakeun upacara seren taun di désana,Upacara ieu dilaksanakeun sakumaha tradisi karuhun,Deden jeung warga séjén babarengan ngumpul dina saung,Maranehna ngadu'a supaya hasil panén maranéhna berlimpah
Daily Activities,Ujang ngahontal impianana jadi patani suksés,Ujang teu pernah nyieun naon-naon di sawah,Ujang indit ka sawah isuk-isuk,Anjeunna boga tanggung jawab ngabantu bapana macul,Ujang boga cita-cita jadi patani sukses,Anjeunna rajin diajar ngeunaan tatanen
Agriculture,Pare nu diaseuk téh jadi subur tur ngembang saé,Upacara téh teu aya nu merhatikeun,"Dina acara ngaseuk di kampung, sadayana penduduk milu ngabantu","Aya anu mawa alat, anu sejenna mawa bekel","Bari diiringi ku kacapi jeung suling, suasana jadi rame",Mang Karta mingpin upacara kalayan hikmat
Religious Holiday,Tradisi ieu ngajarkeun pentingna berbagi ka sesama.,Tempat nyembelih hewan kurban dipake pikeun pasar.,"Sateuacan Idul Adha, warga kampung sok babarengan nyiapkeun tempat pikeun nyembelih hewan kurban",Maranéhna ngahias tempat éta supaya bersih sareng rapih,Warga ogé masang spanduk anu ngajelaskeun pentingna kurban,Ieu kabiasaan geus aya ti jaman baheula
Death,"Sanggeus layon dikubur, warga ngariung di imah pikeun ngalaksanakeun tahlilan.","Sanggeus layon dikubur, warga langsung bubar balik ka imahna.","Dina upacara nyepeng layon di Kampung Cipaku, sadaya warga kumpul",Arwah layon dipiharep mulang ka Alam Barzakh kalayan tenang,Para warga ngadoakeun sarta ngalaksanakeun solat jenazah,Layon dipulasara ku keluargana dibantu ku warga séjén
Family Relationships,Rina ngarasa bangga sareng langkung nyaho kulawargana.,Rina milih teu nyarita ka saha-saha.,"Dina acara sépitan, kulawarga Rina ngumpul di imah aki-aki","Sadayana datang, ti nu jauh nepi ka nu deukeut",Rina kagét ku sabaraha seueur anu hadir,Acara lumangsung kalayan meriah
Wedding,Loka di imah pangantén awéwé ngajaga nilai budaya Sunda,Acara resepsi teu kedah di imah pangantén awéwé,Acara resepsi pernikahan biasana dilaksanakeun di imah pangantén awéwé,Loka ieu dipilih pikeun ngajaga tradisi turun temurun,Tamu undangan datang kalayan pangajén sareng bingkisan,"Samentara éta, kulawarga pangantén lalaki ngatur sagala persiapan"
Death,Nining sedih lantaran teu bisa nahan pilu ku mundurna bapa,Nining sedih lantaran kain kafan éta henteu dipaké,Nining nempo indungna keur nyiapkeun kain kafan,Kain kafan ieu bakal dipaké pikeun ngabungkus jenazah bapana,Nining teu tiasa nampik kasedihna,Manehna ceurik bari ngagenggam kain kafan éta
Religious Holiday,Jalan-jalan jadi caang ku obor jeung suasana jadi khidmat.,Sadaya wargi leumpang ka mall keur balanja baju anyar.,"Di Bandung, saméméh Taun Baru Islam, wargi-wargi ngalaksanakeun tradisi munggahan",Sadaya kulawarga kumpul di imah aki jeung nini pikeun silaturahmi,Aya ogé tradisi nyalakan obor di jalan-jalan,Sadaya wargi ngalaksanakeun sholat berjamaah
Agriculture,Hasil sayuran Kang Dedi jadi langkung séhat sarta organik,Warga teu ngarti pentingna daur ulang,Kang Dedi boga kebon sayur-sayuran,Anjeunna sok ngagunakeun pupuk alami tina kompos,Pupuk ieu dijieun tina runtah organik ti kulawarga di désa,Kang Dedi ngajarkeun pentingna daur ulang ka warga
Daily Activities,Budak-budak jadi pinter maca sareng nulis.,Bu Imas mutuskeun pikeun ngeureunkeun ngajarkeun budak-budak.,"Dina unggal sore, Bu Imas ngabagi waktosna pikeun ngajarkeun budak-budak di lingkunganna maca sareng nulis",Anjeunna yakin yén pendidikan penting pisan pikeun masa depan,Budak-budak sok ngumpul di teras imah Bu Imas,Anjeunna ngajar kalayan sabar sareng penuh kasih sayang
Wedding,Maranéhna gancang ngalih ka saung cadangan,Pernikahan dibubarkeun alatan hujan deras,Acara pernikahan Rani jeung Raka lumangsung di saung di tengah sawah,Maranéhna milih tempat ieu pikeun ngajaga suasana tradisional,Sadaya tamu ngarasa betah jeung nyaman,"Tapi, cuaca ujug-ujug mendung"
Socio-religious aspect of life,Yanti ngarasa leuwih percaya diri sarta seger,Yanti jadi alergi kembang,Yanti sok ngalakonan ritual mandi kembang,Yanti yakin mandi kembang bisa ngusir sial,Yanti nyokot kembang ti kebon sorangan,Yanti rutin ngalakukeun saban bulan
Family Relationships,Ujang diajar cara ngurus kebon ti bapana,Ujang teu pernah mantuan bapana,Ujang cicing di kampung nu jauh ti kota,Bapana tani di kebon,Indungna dagang di pasar,Ujang sok mantuan bapana di kebon
Pregnancy and Kids,Ibu hamil ngarasa tenang jeung rahayu sanggeus upacara tingkeban.,Tingkeban nyababkeun ibu hamil jadi gering.,"Dina budaya Sunda, aya tradisi ""Tingkeban"" pikeun ibu hamil",Ibu hamil dipapag ku doa-doa ti sesepuh sareng babaturan kulawarga,Aya ogé ritual mandi kembang pikeun mendoakan kasalametan ibu sareng bayi,Tradisi ieu dilakukeun kalayan khidmat
Daily Activities,Dedi ngarasa pentingna disiplin waktu.,Dedi ngarasa kesel jeung teu hayang ngagunakeun motor deui.,Dedi sok mawa motor ka kantor,Anjeunna sok ati-ati dina jalan,Dedi sok manggihan macét di jalan,Dedi sok datang ka kantor dina waktu
Food,Hajatan Dina jadi rame jeung suksés,Tamu-tamu teu datang ka hajatan Dina,Dina nyiapkeun tuangeun pikeun hajatan,Dina masak opor jeung rendang,Tuangeun tradisional ieu sok dipikaresep ku tamu,Dina hoyong hajatanana suksés
Pregnancy and Kids,Tradisi ieu dipercaya bisa ngusir roh jahat jeung méré kasalametan,Tradisi ieu sering diabaikan sabab teu penting,"Dina budaya Sunda, aya tradisi ""nujuh bulanan"" pikeun ibu hamil","Di tradisi ieu, calon ibu dibéré doa jeung pangestu ku kulawarga",Aya ogé upacara ngeusian bak dina tujuh rupa cai kembang,Ibu hamil didoakeun supaya lahirna lancar
Wedding,Sajian tradisional ieu dipilih kanggo ngahormatan ka para tamu.,Sajian tradisional ieu dipilih kanggo diadu kaahlian masak.,Sakumna tamu di perkawinan Sunda sok disuguhan makanan tradisional,"Aya nasi tumpeng, opor ayam, jeung sambel goang",Sajian ieu dipilih lantaran boga makna simbolis,Nase tumpeng ngalambangkeun syukur jeung doa
Pregnancy and Kids,Ieu tradisi dipercaya bakal ngusir bala sareng marengan keselamatan,Ibu hamil teu diwenangkeun kaluar ti bumi sanggeus upacara,"Dina budaya Sunda, ibu hamil sering ngalakukeun upacara ""Nujuh Bulanan""",Upacara ieu dilakukeun nalika kehamilan nginjak tujuh bulan,Aya prosesi siraman ku cai kembang sareng doa pikeun keselamatan ibu sareng bayi,Ibu hamil ngagem baju khusus pikeun upacara ieu
Religious Holiday,Tradisi pengajian Maulid Nabi ngajadikeun warga leuwih taat kana agama.,Tradisi pengajian Maulid Nabi ngajadikeun warga jadi loba hutang.,"Dina bulan Maulid Nabi, warga desa ngayakeun pengajian",Pengajian ieu dihadiri ku sadaya warga,Aya ceramah agama sareng doa bersama,Tradisi ieu dilakukeun kanggo nginget kelahiran Nabi Muhammad SAW
Pregnancy and Kids,Ngabuburit ngajarkeun barudak ngontrol diri dina puasa,Ngabuburit biasana dilakukeun di gedong olahraga,"Dina budaya Sunda, aya tradisi ""ngabuburit"" pikeun barudak nalika bulan puasa",Barudak ulin di luar bari nunggu waktu buka,"Aya nu maén bal, aya nu maén sorodot gaplok",Tradisi ieu ngajarkeun barudak silih asah jeung silih asih
Wedding,Resepsi di gedong jadi acara anu meriah sareng lancar,Tamu-tamu ngarasa teu betah di resepsi,"Sanggeus upacara nikah, diadakeun acara resepsi di gedong",Gedong dihias kalawan kembang jeung hiasan tradisional,Tamu-tamu diulem pikeun ngarayakeun sarta ngadoakeun pangantén,Aya hiburan musik tradisional kayaning kacapi suling
Religious Holiday,Takbir keliling téh janten tradisi anu ditunggu-tunggu ku warga kampung.,Warga kampung mutuskeun pikeun nonton TV di imah masing-masing.,"Dina malem takbiran, Abah jeung Ema sok ngalaksanakeun takbir keliling di kampung",Sadaya warga ngumpul di alun-alun kampung,Maranéhna ngagungkeun takbiran ku nyanyi lagu-lagu Islami,Aya ogé lampu obor anu nyala di unggal jalan
Fisheries and Trade,Pepes lauk Ibu Tini sok jadi rebutan,Pepes lauk Ibu Tini teu aya nu mésér,"Di pasar, Ibu Tini sok ngajual hasil laut ti suaminya anu nelayan",Ibu Tini moal ngajual lauk anu teu seger,"Ku alatan éta, pelanggan sok percanten ka beliau",Ibu Tini ogé sok nyieun pepes lauk keur dijual
Wedding,Tradisi huap lingkup dipercaya bisa nguatkeun hubungan panganten.,Tradisi huap lingkup dipercaya bisa mawa rejeki anu melimpah.,"Di acara perkawinan Sunda, aya tradisi huap lingkup",Panganten lalaki jeung awewe silih suap panganan,Ieu ngalambangkeun kasatiaan jeung kaharmonisan rumahtangga,Tradisi ieu sok dilakukeun saacan resepsi dimimitian
Religious Holiday,Natal jadi momen pikeun ngumpul jeung silaturahmi.,Nini mutuskeun pikeun pesen catering ti luar.,"Sateuacan Natal, Nini sok nyiapkeun opor ayam jeung ketupat",Ieu kadaharan sok jadi menu utama dina meja makan,Dulur-dulur Nini datang ti jauh-jauh pikeun ngumpul,Maranéhna ngabagi kabagjaan jeung carita di sakuliah meja makan
Wedding,Pangantén awéwé katingali geulis pisan dina kebaya bodasna.,Pangantén lalaki teu hayang maké baju adat.,"Dina upacara pernikahan, pangantén lalaki maké baju adat Sunda, biasana jas tutup beureum jeung iket sirah",Pangantén awéwé maké kebaya bodas nu elegan,Di leungeunna aya kembang melati anu wanginya seger,Ieu simbol kaharuman jeung kahadean
Food,Tradisi ieu dilaksanakeun pikeun ngalambangkeun kasuburan jeung kamakmuran,Tradisi ieu dijieun pikeun hiburan barudak,"Dina upacara pernikahan, adat Sunda boga tradisi saweran",Panganten lalaki jeung awewe dikepruk ku beras jeung duit receh,Ieu ngandung harti berkah jeung kamakmuran,Barudak jeung tamu-tamu ngumpulkeun saweran
Traditional Games,Kaulinan ieu ngajarkeun maranéhna pentingna kerja tim jeung kasabaran.,Maranéhna lirén ulin galah asin lantaran sering paadu.,Siti jeung Euis sok ulin galah asin di lapang balé desa,Maranéhna ngajak barudak séjén pikeun ngiluan,Galah asin téh kaulinan tradisional anu merlukeun katerampilan lumpat jeung nyokot posisi,Maranéhna sok ulin galah asin unggal poé Minggu
Family Relationships,Dedeu jadi ahli masak sayur asem sareng kakeunaan resep ti nini-nina.,Dedeu teu pernah diajar masak deui ti nini-nina.,Dedeu sering ngabantosan nini-nina di dapur,Nini-nina resep masak sayur asem,Dedeu ngupas bawang sareng ngala daun salam di buruan,Nini-nina ngajarkeun resep sayur asem ka Dedeu
Death,Harta warisan dibagi sacara adil.,Aya perselisihan di antara ahli waris.,"Dina budaya Sunda, arisan warisan biasana dilaksanakeun saatos pamakaman",Arisan ieu dihadiran ku ahli waris sareng tokoh adat,Tujuan arisan pikeun ngabagi harta warisan ka ahli waris sacara adil,Ieu adat dijalankeun supaya teu aya perselisihan di antara ahli waris
Daily Activities,Imah jadi beresih tur Tina ngarasa puas,Tina kapeleset di kamar mandi,Tina sok ngabersihan imah saban soré,Anjeunna ngusap meja jeung nyapu lantai,Tina ogé sok nyiram kembang di buruan,"Sanggeus beres-beres, Tina rék mandi"
Family Relationships,Barudak Euis jadi leuwih sabar jeung ngahargaan waktu,Barudak Euis mutuskeun pikeun bolos ngabuburit jeung ulin di warnet,"Dina budaya Sunda, aya tradisi ""Ngabuburit"" nalika bulan Ramadhan",Barudak sok ngumpul di lapang pikeun ulin bari nungguan waktu buka puasa,"Dina kulawarga Euis, ngabuburit jadi momen penting pikeun ngajarkeun sabar jeung silih hormat",Barudak Euis sok diajar ngabagi jeung silih tulungan salila ngabuburit
Art,Ani nampi apresiasi ti warga desa,Panggungna rubuh nalika penampilan,Ani resep nyanyi kawih Sunda,Anjeunna sering latihan di saung di kebon,Ani diundang tampil di acara milangkala desa,Anjeunna nyiapkeun panggung jeung sora anu hadé
Wedding,Pangantén awéwé ngarasa tenang jeung siap ngajalani kahirupan anyar.,Pangantén awéwé teu datang ka upacara ngaras.,"Sateuacan kawinan, keluarga pangantén awéwé ngalakukeun upacara ngaras",Ngawarna éta upacara pikeun méré berkah jeung doa ti kolot,Pangantén awéwé ogé diurut ku tukang urut tradisional,Sadaya anggota keluarga hadir pikeun masihan berkah
Family Relationships,Ujang jadi tukang éléktronik anu dipercaya di kampungna,Ujang teu pernah merhatikeun pangajaran bapana,Ujang boga kipas angin nu sering rusak,Ujang diajar ngalereskeun ku bapana,Bapana ngajarkeun cara ngagunakeun alat-alat anu leres,"Ti harita, Ujang jadi bisa ngalereskeun barang-barang éléktronik di rumah"
Food,Neni tiasa ngabantu kulawarga ku ngajual cireng.,Neni henteu resep kana cireng.,Neni sok ngajual cireng di sakola,Cireng téh aci digoréng nu renyah tur ngeunah,Neni sok ngadamel cireng sareng sambel kacang anu rada pedes,Cireng Neni sok laris manis
Traditional Games,Ita mah pinter maén sondah.,Ita henteu pernah meunang sondah.,Ita sok maén sondah di hareupeun imahna,Sondah téh kaulinan anu merlukeun kacermatan,Ita sok ngajak babaturanana pikeun maén bareng,Ita sering meunang dina kaulinan sondah
Religious Holiday,Masjid jadi leuwih éndah sareng resik pikeun tarawih.,Masjid dirobah jadi tempat wisata.,"Dina bulan Ramadhan, warga desa sering ngabersihan masjid",Ieu tradisi dilaksanakeun unggal taun,"Sakabéh warga, boh nu ngora boh nu kolot, babarengan ngabersihan",Maranéhna ngahias masjid ku lampu hias
Food,"Mobil Mang Ujang henteu bisa dipake, jadi manehna kudu nganterkeun peuteuy ku motor.",Mobil Mang Ujang malah jadi leuwih canggih sanggeus nabrak.,Mang Ujang boga kebon peuteuy di lembur,"Unggal taun, peuteuyna sok loba nu meuli",Mang Ujang sok nganterkeun peuteuy ka pasar,"Dina hiji waktu, mobil Mang Ujang nabrak batu gede"
Socio-religious aspect of life,Kadaharan nu dibagikeun jadi simbol kaharmonisan warga,Warga desa teu resep kana kadaharan tradisional,"Dina sasih Muharram, warga desa Cisitu ngayakeun upacara adat ngalaksa",Upacara ieu dilaksanakeun pikeun ngalaksanakeun doa bareng,Warga desa sok mawa rupa-rupa kadaharan tradisional,Kadaharan ieu dibagikeun ka nu hadir
Traditional Games,Sinta pinter ngajarkeun maén egrang.,Sinta henteu tiasa ngajarkeun babaturanana.,Sinta sareng babaturanana resep maén egrang di kebon,Egrang téh kaulinan anu merlukeun kasaimbangan,Sinta sok ngajarkeun babaturanana anu teu bisa,Sinta panghebatna dina maén egrang
Family Relationships,Doni jeung kulawargana jadi akrab jeung tetangga anyar.,Doni teu datang ka acara éta.,Doni jeung keluargana pindah ka imah anyar,Tetangga anyar maranéhanana ramah pisan,Doni jeung kulawargana diajakan ka acara mapag taun énggal,Doni ngarasa senang
Wedding,Pernikahan maranehna dijieun di kebon imah Iwan kalayan upacara adat Sunda.,Pernikahan maranehna dijieun di luar negeri tanpa upacara adat.,Iwan jeung Rani parantos pacaran salila 5 taun,Maranehna mutuskeun pikeun nikah,Iwan ngaleupaskeun adat ngabageakeun tamu ku angklung,Rani milih make kebaya bodas tradisional
Traditional Games,Sari bisa maén egrang kalayan lancar.,Sari teu bisa ngadahar egrang.,Ibu ngajak Sari maén egrang di kebon,Sari teu pernah maén egrang saméméhna,Ibu ngajarkeun cara anu bener,Sari diajar laun-laun
Family Relationships,Ujang jadi dipikasayang ku tatangga-tatangga,Ujang jadi musuhan jeung tatangga,Ujang sering ngumpul bareng tatangga di pos ronda,"Di pos ronda, Ujang ngabahas rupa-rupa masalah lingkungan",Ujang sok ngahaturan pamanggihna,Tatangga-tatangga Ujang sok ngadangu pamanggihna
Family Relationships,Silaturahmi kulawarga jadi leuwih erat.,Barudak teu resep ulin di halaman.,"Dina lebaran, kulawarga Sari sok ngumpul di imah nini","Aranjeunna sok babarengan nyiapkeun hidangan, saperti opor, ketupat, jeung sambel goreng ati",Barudak sok ulin di halaman bari seuri jeung sorak-sorak,Aranjeunna ngahargaan silaturahmi
Socio-religious aspect of life,Kampung jadi aman jeung warga jadi silih kenal,Warga jadi teu bisa bobo sabulan full,"Dina kampung Cibuntu, warga sering ngalaksanakeun ronda malem",Ronda ieu pikeun ngajaga kaamanan kampung,Warga ngagilir jadwal ronda unggal minggu,"Dina ronda, aranjeunna ogé nyebarkeun dongeng-dongeng legenda kampung"
Agriculture,Ibu Tati ngajarkeun barudakna pentingna ngajaga lingkungan pikeun hasil tatanén anu hadé.,Ibu Tati ngajarkeun barudakna pikeun teu usah ngurus kebon.,Ibu Tati sok ngajarkeun ka barudakna pikeun ngajaga lingkungan kebon,Aranjeunna teu diidinan miceun runtah sambarangan di sawah,"Sanggeus ngalaksanakeun ieu aturan, kebon Ibu Tati jadi bersih jeung subur",Sadaya tanemanna tumuwuh kalayan hadé
Wedding,Calon pangantén ngalaksanakeun prosés ieu kalayan khidmat.,Calon pangantén teu hayang ngalakukeun tradisi ieu.,"Dina adat Sunda, saméméh nikah, aya prosés ngeuyeuk seureuh nu dilakukeun ku calon pangantén",Ieu prosés simbolis pikeun ngadoakeun kaharmonisan rumah tangga,"Dina prosés ieu, calon pangantén kudu nyiapkeun daun seureuh jeung parabot séjénna",Ieu tradisi geus turun temurun dilakukeun
Socio-religious aspect of life,Warga kampung sering datang ka Mak Eroh pikeun ubar alami,Warga kampung ngajauhan Mak Eroh sabab teu percaya,Mak Eroh sok ngagunakeun ubar tradisional pikeun ngobatan panyakit,Anjeunna nyokot daun-daunan ti kebon sorangan,Mak Eroh percaya kana kekuatan alam pikeun nyageurkeun awak,Anjeunna sering ngabantu warga séjén nu butuh ubar
Traditional Games,Maranéhna seuri bari maén nepi ka sore,Dede jeung Euis jadi bosen maén oray-orayan,Dede jeung Euis maén oray-orayan di kebon,Maranéhna nyanyi lagu oray-orayan bari ngabentuk barisan panjang,Dede jadi sirah oray,Euis jadi buntut oray
