topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Traditional Games,Lesti pisan ngagunakeun cublak-cublak suweng minangka sarana rékréasi,Lesti hayang pisan jadi pangacara cublak-cublak suweng,"Di lembur, Lesti nyeun kaulinan anu ngaranana ""Cublak-Cublak Suweng""",Kaulinan téh lumangsung di lapang deukeut imahna,Lesti teu tiasa kagagalen nalika maén cublak-cublak suweng,Lesti ngajadikeun cublak-cublak suweng minangka hiburan liburan
Fisheries and Trade,Karamat nolak tawaran Ela sacara halus,Lauk nu ditawaran téh geus teu laku,"Di désa, aya karamat anu ngajual rupa-rupa lauk",Ela resep lauk nu séjé,Ela ngajak indungna ka désa rék ngali lauk,Ela nawarkeun lauk séjé ka karamat
Fisheries and Trade,Asep teuwanten ninggalkeun lauk anu teu seger,Asep masih ngajual lauk anu teu seger,Asep resep pisan mancep lauk di pasar,Unggal isuk-isuk manéhna ngajual lauk hasil tangkapan ti awakna soré saméméhna,Asep boga tanggung jawab pikeun ngajaga kualitas laukna sangkan konsumén teu kapincut,Sawatara jelema ngamuker nalika nerangosan lauk anu teu seger
Daily Activities,Aranjeunna hoyong potongan harga lampu hemat éléktrik,Langganan kalaparan geus lila teu maké éléktrik,Poe ieu pamakéan éléktrik nu boros pisan,Nu ngajual lampu hemat éléktrik,Anjeunna masihan potongan harga ka 10 langganan munggaran anu meuli lampu na,"Pas wayah isuk, langganan langsung lalumpatan ka pamakéan éléktrik"
Art,Neng Diah hayang diajar ngarancang angklung sareng bapana.,Neng Diah nganjang ka warung jeung mawa angklung tina bapana.,Neng Diah resep ngajadikeun angklung sareng bapana,Neng Diah nganjang ka bapana anu ngarancang angklung di pakarangan,Bapana nyarios yén angklung téh alat musik anu penting keur upacara adat,Neng Diah kagum kana bapana anu ngarancang angklung
Pregnancy and Kids,Ayu ngajaga anak jeung jadi dewasa.,Dina teu ngajaga anak,Dina boga anak nu umurna lima taun,Dina hoyong ngalakukeun tradisi ngajaga anak nu umurna lima taun,Dina hoyong ngajaga anak jeung jadi sehat,Dina Hoyong ngajaga anak nu hadé
Art,Anjeunna langkung resep kana pintonan tari Jaipongan,Tuti teu resep nganggo kebaya,"Dina acara Jaipongan, Tuti ngarasa seueul kana pintonan tari","Lamun ngiring tari Jaipongan, manéhna langsung ngarasa gumbira",Tuti nganggé kebaya nu éndah,"Ku alatan éta, Tuti pernah tara nganggo kebaya"
Pregnancy and Kids,Élisa ngagunakeun kain batik pikeun acara resmi,Élisa teu ngagunakeun kain batik,Élisa rék ngagunakeun kain batik,Kain batik téh kain anu unik,Kain batik téh kain anu miboga motif,Kain batik téh kain anu cocog pikeun acara resmi
Pregnancy and Kids,Aki ngadadakkeun acara syukuran,Aki teu méré ngaran ka cucu lalakina,Aki teu sangka yén cucu lalakina bakal lahir di imah,Aki ngajak cucu lalakina ka rumah sakit,"Cucu lalakina beuratna 3,5 kilogram",Aki kacida gumbira ku kelahiran cucu lalakina
Death,Kaulinan nu ngajajarkeun kana budaya Sunda ngajadikeun urang Sunda kacida.,Kaulinan nu ngajajarkeun kana budaya Sunda ngahaja loba urang.,Aya sikep nu ngaranna Rama,Rama aya di désa,Rama resep pisan ngajajarkeun kana budaya Sunda,Rama ngadatangkeun kaulinan nu ngajajarkeun kana budaya Sunda
Religious Holiday,Urang kudu ngajengkeun syukur kalayan sholat Idul Fitri,Urang kudu ngajengkeun syukur kalayan mériem kembang,"Di poé Idul Fitri, urang kudu ngajengkeun syukur","Di tengah-tengah kota, aya masjid agung",Di masjid aya acara syukuran,Urang kudu ngajengkeun syukur ka Gusti Alloh
Wedding,Rina sareng Dedi milih ngalongok tempat resepsi perkawinan nu éndah sareng nyaman pikeun tamu undangan.,Rina sareng Dedi milih ngalongok tempat resepsi perkawinan nu urang sareng buruk.,"Di hiji poé di Bulan Méi, Rina sareng Dedi ngalongok pangantén nu bakal dipaké pikeun resepsi perkawinan maranéhna",Rina sareng Dedi masing-masing milih pangantén nu éndah sareng alus pikeun resepsi perkawinan,Rina sareng Dedi nganggap ieu pangantén bakal jadi simbol cinta maranéhna,Rina sareng Dedi nganggap ieu pangantén bakal jadi kajadian pangindahna dina hirup maranéhna
Socio-religious aspect of life,Asep ngalaksanakeun solat subuh bareng jeung jamaah masjid,Asep teu hayang solat subuh di imah,Asep resep ngalaksanakeun solat subuh di masjid,Asep hayang ngalaksanakeun solat berjamaah,Asep indit ka masjid ti pagi-pagi,Asep nyanghareup ka mihrab
Religious Holiday,"Ku kituna, maranéhna ngalap nyiur di wewengkon pasir",Maranéhna teu ngalap nyiur di wewengkon pasir,"Sateuacan Idul Fitri, masarakat sok ngalakukeun ritual ngalap nyiur di sabudeureun masjid","Waktos ieu, warga sok nyiapkeun kadaharan jeung inum",Acara pawai obor dilaksanakeun ti mimiti wengi,Maranéhna ngalap nyiur di wewengkon pasir
Death,Batur mayitna bakal jadi conto jalma anu luhur,Batur mayitna bakal tunduh ka batur,Batur mayitna nyarios ngaganggu,Lampahna kawas biasa wungkul,Batur mayitna resep pisan ngajaga warisan,Batur mayitna resep pisan ngajaga adab
Pregnancy and Kids,"Ku kituna, Panganten jadi tradisi nu penting pikeun urang Sunda nalika ngarawat budak dewasa.",Panganten henteu penting pikeun urang Sunda nalika ngarawat budak dewasa.,"Nalika budak dewasa, urang Sunda boga tradisi ngalakukeun upacara Panganten",Panganten dilaksanakeun nalika budak umur sapuluh taun,Panganten boga tujuan nangtayungan budak jeung ngajadikeun budak jadi mandiri,Panganten ogé jadi ajang ngabéréskeun rasa syukur ka Gusti
Pregnancy and Kids,Anak ibu ngora bahagia,Anak ibu ngora kaciwa,Ibu ngora ngabagi waktosna antara ngasuh anak sareng ngabaca buku,Ibu ngora ngasuh anak soré nepi ka peuting,Ibu ngora ngabaca buku peuting nepi ka isuk,Anak ibu ngora resep bari ngajajah
Traditional Games,Rina sumping ka babak final petak umpet,Rina teu bisa néangan batur téh,Rina terus ngokolakeun sundukan pikeun maén petak umpet,Rina mikir yén petak umpet téh permainan nu paling sénsi,Rina geus lila téh maén petak umpet,Rina hayang jadi juara petak umpet
Art,"Tapi, aranjeunna tetep semangat pikeun ngajieun puisi Sunda","Mimiti aya lomba, kelas 11 X IPS langsung éléh","Di SMA Negeri 1, aya komunitas seni nu ngajieun puisi Sunda",Ieu komunitas téh ngagambarkeun kasundaan nu aya di sakola,"Di dinya, aya lomba ngajieun puisi Sunda",Murid kelas 11 X IPS nyoba ngajieun puisi Sunda
Religious Holiday,"Ku kituna, Sinta sareng kolotna bakal ngarasakeun damang.",Sinta bakal ningali kubur kolotna soré wéh.,"Dina ba'da Idul Fitri, Sinta jeung batur ngajak kolotna ngalakukeun ziarah",Sinta sareng kolotna nyiapkeun sababaraha ijin sareng beusana,Sinta sareng kolotna siap ningali kubur kolotna,Sinta sareng kolotna ngalakukeun munajat
Art,Rina diajarkeun cara maén calung ku Bapa Rahmat.,Rina diajarkeun cara maén suling ku Bapa Rahmat.,Rina hayang ngajajahkeun cara maén calung di sakola,Rina nyari guru anu bisa ngajajahkeun maén calung,Di sakola Rina kapanggih jeung guru anu ngaran Bapa Rahmat,Bapa Rahmat mahér ngajajahkeun maén calung
Death,Kajaga nepi ayeuna ku sakumna kulawarga.,Tapi ayeuna geus teu kajaga deui.,Pupusna Ibuna téh ngayakeun luar biasa pikeun sakumna kulawarga,"Ti saprak Ibuna pupus, balaréa téh nganggurkeun pakéan hideung",Balaréa ogé nganggurkeun kain kafan hideung pikeun mayit,Ieu téh tradisi nu masih kajaga nepi ayeuna
Agriculture,Tanahna jadi subur deui,Tanahna jadi garing deui,"Di désa éta, masarakatna masih kénéh ngalaksanakeun tradisi ngabaskeun bumi",Ieu dilaksanakeun pikeun ngajaga kamakmuran,"Sanggeus ngabaskeun bumi, masarakatna ngagunakeun paraban tani nu asli",Ieu dilaksanakeun pikeun ngajaga kesuburan tanah
Daily Activities,Fajar sareng adi ngorana tiasa nempo film,Fajar sareng adi ngorana tiasa nempo film dina wanci peuting,"Dina siang, Fajar ngajak adi ngorana nempo film",Fajar hayang nempo film sareng adi ngorana,Adi ngorana senang sareng Fajar nempo film,Fajar mamberi duit keur adi ngorana
Wedding,Winda nyanghareup upacara pangantenan kalayan tempat duduk nu rapi.,Dina lupa ngajaga riasan pikeun upacara pangantenan.,Dina ngajaga riasan pikeun upacara pangantenan,Dina milih riasan nu rapi jeung rancak,Dina nyiapkeun riasan nu rancak,Dina ogé ngajaga riasan nu rapi
Death,Dina ngaturkeun bantosan téh ka para tamu.,Dina ngaturkeun bantosan téh sorangan.,Dina nuju ngalapkeun bantosan,Dina Hoyong ngalapkeun bantosan sangkan mayit téh saé ngabasuhna,Dina gé hoyong ngaturkeun bantosan téh,Dina gé nginjeumkeun bantosan téh di hareupeun para tamu
Death,Iis ngajaga adat urang Sunda,Iis teu ngajaga adat urang Sunda,Iis kudu ngayakeun ritual-ritual adat ti Sunda,Iis kudu ngayakeun paréntah urang tiwas,Iis kudu ngurus urang tiwas,Iis kudu ngayakeun upacara ngaben
Socio-religious aspect of life,Nanda ngajadi lalaki nu alus nu ngajak Nanda ngora ka masjid,Nanda teu ngajadi lalaki nu alus,Nanda miboga lalaki nu ngaranna Dedi,Dedi téh saurang nu arif,Dedi sering ngajak Nanda ngora ka masjid,Nanda réa-rea ngajak Dedi nu alus ngora
Traditional Games,Dina bakal maén bantal guling jeung pétak uang,Dina kabur tina pasar malam,Dina resep maén ka pasar malam,Dina hayang maén bantal guling jeung pétak uang,Dina sumping di pasar malam jeung kulawarga,Dina senang pisan maén di pasar malam
Socio-religious aspect of life,Rina junun ngalaksanakeun ritual sareng alus,Rina henteu ilubiung dina ritual ayeuna,"Dina kameunangan Maulid, Rina resep ngalaksanakeun ritual",Anjeunna nuju ka mesjid sareng ngendog sumping ka para sesepuh,Rina ngarasa teu boga kasempetan pikeun ngabakti ka Gusti,Rina ngan miharep yén Gusti bakal ngilu ngiringan
Traditional Games,"Pikeun Vina, kasti téh minangka sarana hiburan peuting",Vina hayang pisan jadi salah saurang atlit kasti,Vina resep pisan maén kasti dina lapang balé kota,Unggal poé libur Vina sok maén kasti sareng kanca-kanca,Aya kalana Vina ngagerendeng lantaran keuheul ningali kanca-kanca anu teu bisa maén kasti alus,Teu jarang Vina dibaturan ku akina nalika maén kasti
Fisheries and Trade,Gina jadi ngaramékeun warung laukna,Gina jadi boga awi,Gina boga warung nu ngajual lauk,Gina réa-rea ngurus warung nu aya di pasar,Gina ngajaga warung nu aya di pasar ti poé isuk nepi ka poé soré,Gina boga cita nu pingin
Family Relationships,"Ku kituna, kolot Tono kudu salawasna siap nyadiakeun baju ganti",Tono hayang jadi lauk sangkan bisa ulin di balong,Tono ngaranna budak nu resep pisan ulin,Tono jarang ulin di bak mandi,Tono resep ulin di balong lauk di imah Tono,Teu jarang manéhna asup ka balong lauk
Family Relationships,Nia junun ngajak batur ti kénéh ka kursus basa Sunda,Nia nganteurkeun batur ti kénéh nu teu daék ngarti basa Sunda,Nia ngarasa sedih kana batur ti kénéh nu teu daék ngarti basa Sunda,Nia hayang batur ti kénéhna ngarti basa Sunda sacara lengkep,Nia sok ngajak batur ti kénéhna ka acara adat Sunda,"Batur ti kénéh nu teu acan ngarti basa Sunda, ngan ngécé basa Indonesia"
Death,Lisa ngalaksanakeun warisan ti bapana kalayan adil,Lisa ngalaksanakeun warisan ti bapana kalayan teu adil,Lisa nunda rencana rékpikeun warisan ti bapana,Lisa nunda rencana rékpikeun warisan ti bapana nu geus pupus,Lisa hayang ngalaksanakeun warisan ti bapana,Lisa ngagorowok mun aya nu ngagorowok
Death,Ari soré ngalapkeun bantosan sangkan kacida téh teu ngarandap.,Ari kacida téh ditinggalkeun sorangan ku Ari.,Ari nuju kacida,Ari salaki nuju kacida,Ari gé ngajengkeun ku pikeun kacida,Ari nginjeumkeun ku pikeun kacida di hareupeun para tamu
Family Relationships,Titi kacintaan ku sababaraha jalma,Titi kalah pisan maké barang,Titi mangrupa anak tunggal,Titi kacintaan ku kolotna,Titi dihaturan sagala kaperluanna ku kolotna,Titi teu pernah ngalaman kacindekan
Fisheries and Trade,Nelayan nolak tawaran Asih sacara halus,Lauk nu ditawaran téh geus busuk,"Di basisir, aya nelayan anu ngajual lauk séjé",Asih resep lauk nu séjé,Asih ngajak adi ka basisir rék ngali lauk,Asih nawarkeun lauk séjé ka nelayan
Food,Aci goréng Tati rame.,Tati ngajual aci goréngna ka warung makan.,Tati ngayakeun aci goréng,Tati ngayakeun aci goréng anu renyah,Tati ngajangkeun aci goréng nu rancak-rancak,Tati ngajual aci goréngna di pasar
Food,Ari tiasa ngajual dodol anu rasana lho ka warga kota,Ari tiasa ngajual dodol anu henteu lho ka warga kota,Ari ngajual dodol di pasar tradisional,Dodol téh silikadih masarakat Sunda,Ari ngajual dodol anu rasana lho,Ari hayang ngajual dodol ka warga kota
Agriculture,Ira ngajajalkeun ngaganti bongbuahan anjeunna jeung bongbuahan nu anyar,Ira ngajual tanah anjeunna ka tetangga,Ira budak nu norak jeung tetuwuhan,Ira boga rencana rék ngajajalkeun tanam caisim,Ira teu ngarti naha caisim nu geus dibudidayakeun ku anjeunna teu tiasa tumuwuh,Ira nyobaan ngaganti tanah anjeunna jeung tanah nu anyar
Art,Rina sareng rekana dipuji ku raloba jalma,Rina ngalanggar kekecawaan pasundut,Rina resep pisan ngawih di lagu Sunda,Rina ngawih di acara perayaan hari jadi,Rina ngalungkeun suara anu merdu,Rina ngajak rekana pikeun ngawih bareng
Agriculture,Ieu ngajadikeun tanahna jadi subur deui,Ieu ngajadikeun tanahna jadi garing,"Di wewengkon éta, masarakatna masih kénéh ngalaksanakeun tradisi ngabaskeun bumi","Tradisi ieu dilaksanakeun unggal taun, sataun sakali",Ngabaskeun bumi dilaksanakeun sanggeus usum paneun,Ieu dilaksanakeun pikeun ngajaga kamakmuran
Daily Activities,Kusumo ngangkut bini jeung budakna ka pasar,Kusumo ngangkut bini jeung budakna ka gunung,Kusumo boga hiji motor,Anjeunna rék ngangkut bini jeung budakna ka pasar,Anjeunna geus ngajak motor ka bengkel,Anjeunna nyobaan ngajajal motor éta
Fisheries and Trade,Dedi tiasa ngokolakeun ternak pikeun dijual di pasar.,Dedi ngokolakeun ternak pikeun dijual di pasar liwat online.,Dedi tiasa ngokolakeun ternak,Dedi ngokolakeun ternak ti saprak subuh,Dedi tiasa ngokolakeun ternak pikeun dijual di pasar,Dedi bisa ngokolakeun ternak kalayan saé
Wedding,Lisa nyanghareup upacara pangantenan kalayan makanan nu rancak.,Diah lupa ngajaga tempat duduk pikeun tamu upacara pangantenan.,Diah ngajaga tempat duduk pikeun tamu upacara pangantenan,Diah milih tempat duduk nu rapi jeung rancak,Diah nyiapkeun tempat duduk nu rancak,Diah ogé ngajaga tempat duduk nu rapi
Socio-religious aspect of life,Ibu bakal ngarasakeun kaampuhan jeung kasehatan mental,Ibu ngarasa loba ngantos puasa,Ibu resep pisan ngalakukeun puasa Senen-Kemis,Ibu hayang ngajaga kasehatan jeung méntal,Ibu ngalakukeun puasa Senen-Kemis ti jam 4 subuh,Ibu nyiapkeun sahur jeung buka puasa
Religious Holiday,Dékorasi masjid téh dijieun ku masarakat jeung remaja masjid,Tradisi ieu teu dilaksanakeun sacara rutin,"Di bulan Ramadhan nu suci, urang Sunda miboga tradisi unjungan ka makam leluhur",Tradisi nu ngagambarkeun rasa hormat ka leluhur,Tradisi ieu dilaksanakeun sacara koléktif,Tradisi ieu diwariskeun sacara turun-tumurun
Traditional Games,Budak opat  éta jadi jawara Maén Enggrang,Budak opat  éta kabur ti maén Enggrang,"Di désa nu ngaranna Tasikmalaya, aya opat budak nu resep pisan maén Maén Enggrang",Maén Enggrang nyaéta maén tradisional nu dimaénkeun di sawah nu geus panén,Maén Enggrang dibutuhkeun kakuatan jeung keterampilan,Budak opat  éta ngarasa yakin bisa jadi jawara Maén Enggrang
Food,Sahabat Dina ngarasa penasaran ka dahareun Sunda.,Sahabat Dina teu reuneuh deui.,Dina reuneuh jeung sahabatna,Dina reuneuh di warung kopi,Dina ngajangkeun kopi pahit,Dina ngomong ka sahabatna ngeunaan dahareun Sunda
Wedding,Tono bisa ngabanggakeun baju pangantén nu alus,Tono boga adi,Tono ngajajal baju pangantén,Tono sieun poho ngajajal baju éta,Tono geus ngajajal sababaraha baju pangantén katukang,Tono yakin bisa nemu baju pangantén nu alus
Socio-religious aspect of life,Tina langsung ngahubungi Rina cenah teu tiasa nganjang dinten ayeuna,Tina ngahubungi Rina ngomong yén manéhna bakal langsung ka imahna,Tina nunda rencana rék nganjang ka imah Rina,Malahan Tina teu sabar ningali anak Rina nu kakara saminggu katukang,Awak Tina ngadadak karasa teu damang jeung sering bersin,"Tina sieun mun anjeunna gering tuluy papanggih orok, anjeun bakal népakeun panyakitna"
Traditional Games,"Sanaos anjeunna parantos ngahubungi bener-bener, anjeunna sok gagal",Asep bakal jadi pamaén benteng nu pangalusna,Asep geus sababaraha kali nyobaan maén benteng,Hanjakal anjeunna sok gagal,Anjeunna nyobian maén bareng sareng sobat-sobatna,Anjeunna ogé parantos nyobian maén bareng sareng adi-adina
Fisheries and Trade,Lesti ngajak teman-temanna rék ngala lauk,Lesti tara nganggo sépatu bot,Lesti ngarasa seueul lamun ngambeu bau amis lauk,Lesti tara resep nangtayungan lauk,Lesti resep pisan ngala lauk,Lesti nganggo sépatu bot ngala lauk
Pregnancy and Kids,Santi resep ngubaran bayina ku cara tradisional.,Santi teu percaya kana cara tradisional.,"Nalika ngubaran bayina, Santi maké cara tradisional nu dipercaya pikeun ngajaga kasehatan bayi",Santi maké krim nu dijieun tina bahan-bahan alami pikeun ngajaga kulit bayi,Santi resep ngubaran bayina ku cara tradisional,Santi percaya yén cara tradisional téh leuwih aman pikeun bayi
Art,"Nalika ngadéngékeun Reog, Dina sareng ibuna sareng para babaturanna jadi gumbira.",Dina sareng ibuna sareng para babaturanna kabur nalika ngadéngékeun Reog.,Dina kagum kana kasenian Reog nu aya di Jawa Barat,"Dina miboga kaulinan nu pangréana, nyaéta ngadéngékeun kasenian Reog",Dina tuluy ngajak para babaturan ngadéngékeun Reog,Dina ogé ngajak ibu ngadéngékeun Reog
Pregnancy and Kids,Lanceuk Indah senang pisan,Indah nganut agama Kristen,Indah teu boga saeutik duit,Indah nuju méré hadiah ka lanceukna,Indah ngajual baju nu teu dipakéna,Indah bisa méré hadiah ka lanceukna
Daily Activities,Intan ngayakeun pagi poé kalayan saé,Intan henteu ngayakeun pagi poé,Intan nu kudu ngayakeun pagi poé,Intan ngayakeun pikeun ngayakeun pagi poé,Intan teu sabar,Intan ngahadéan diri
Art,Fajar jadi bintang pangajénan di acara-acara adat.,Fajar teu boga pangajénan di acara-acara adat.,Fajar sering ngayon suling di sawah,Fajar hayang nyiar pangajénan di acara-acara adat,Fajar nyari cari cara ngamumulé suling anu leuwih hadé,Fajar ngagunakeun suling anu bahanana ti awi
Pregnancy and Kids,Endang nyaah pisan ka bayina,Bayi Endang leungit.,Endang ngajaga bayina,Endang nyaritakeun loba hal ka bayina,Bayi Endang sok ngadéngékeun anteng,Bayi Endang leuleus ulin
Art,Asep ngalakukeun latihan sacara sungguh-sungguh,Asep resep ngajajarkeun gending gamelan,Asep resep ngajajarkeun gending kacapi,Asep hayang jadi juru main kacapi anu paling ngagumbirakeun,Asep melak latihan sacara rutin,Asep biang hoyong ngajajarkeun gending kacapi di acara hajat
Socio-religious aspect of life,Lestari ngalaksanakeun upacara adat Séwanén,Lestari teu hayang ngalaksanakeun upacara adat Hajat Sasih,Lestari resep ngalaksanakeun upacara adat,Lestari hayang ngalaksanakeun upacara adat Séwanén,Lestari resep ngalaksanakeun upacara adat Hajat Sasih,Lestari indit ka balé adat
