topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Daily Activities,Asep ngarasa bangga bisa bantosan emana,Asep teu boga duit pikeun ngajalan ka pasar,Asep teh budak lalaki anu resep ngabantosan emana,Asep geus biasa ngabantosan emana ti sababaraha taun katukang,Asep ngarasa henteu hade ngan tina nyokot barang ti pasar,Asep kudu ngajalan ka pasar sareng emana
Art,Sinta ngajual pajangan anu diukir kana pasar seni,Sinta teu boga pajangan.,Sinta geus béréng ka pasar seni,Sinta ngan harita pajangan nu unik,Sinta ngajual pajangan anu diukir sareng kayu,Sinta teu boga toko
Pregnancy and Kids,Asep bisa di selametkeun sarta langsung di bawa ka imah.,Asep geus teu bisa di selametkeun.,Asep ngadadak kena serangan jantung,Ieu jadi kegeeran pisan kade sabanjureun anu disangka teh geus waktuna,Asep langsung di bawa ka rumah sakit,Dokter langsung ngahandleun kasusna jeung cepat
Art,"Deden nyaho yen kawinanna di saeutik pasar, henteu di pasar.",Deden nyaho yen kawinanna di pasar.,Deden ngiring ka kawinan,Deden ngiring ka kawinan ku angkot,Deden turun ti angkotna,Deden nyaho yen kawinanna di saeutik pasar
Pregnancy and Kids,Dina ngajalan kana bidan pikeun nanya-nanya.,Dina teu boga ide pisan.,Dina ngandung,Dina teu boga pengalaman ngasuh anakeuna,Dina teu boga saterusna kudu ngapangan,Dina teu boga ide pisan kudu ngapangan
Pregnancy and Kids,Dimas parantos ngajual lele na ka bapa.,Dimas ngajual lele na ka bapa.,Dimas ngajual pecel lele di pasar,Dimas boga rencana ka Bandung,Dimas parantos nyiapin ku bapa,Dimas kudu ngajual lele na
Death,Euis jeung Eka boga harapan anyar anu bakal ngaruksakkeun hirupna.,Euis jeung Eka geus boga lalaki.,Euis jeung Eka sapoloh taun kawin,Euis geus ngandung,Eka geus boga lalaki,Euis boga harapan anu katingali
Religious Holiday,Euis ngajadikeun sareng kaka na pikeun ngajaga kesehatan.,Euis ngajadikeun sareng kaka na pikeun ngajadikeun loba.,Euis ngarasa bade ngajadikeun sareng kaka na,Euis ngadahar loba pikeun ngajadikeun,Euis ngadahar loba anu teu sehat,Euis jadi teu sehat
Wedding,Asep ogé ngarasa tehna jadi teu bener.,Tehna jadi loba anu bener.,Asep ngahijian ka kebun teh,Asep ngabogaan teh kalayan loba pupuk,Pupuk anu dipaké Asep teu cocog jeung tehna,Tehna jadi seueur anu henteu bener
Socio-religious aspect of life,Aing bisa ngahapus panyakit ku ngadahar ka dukun.,Aing teu bisa ngahapus panyakit.,Aing geus ngadahar ka dukun,Dukun ngabantuan aing,Aing geus ngadahar ka dukun pikeun ngahapus panyakit,Aing geus sembuh
Religious Holiday,Nining ogé ngahijian dina bulan puasa.,Nining teu ngajaga imahna sapuluh rupa.,Nining resep pisan ngahijian ti kolotna,Anjeunna ngarancang ngajaga imahna sapuluh rupa,Nining oge ngajaga imahna sapuluh rupa,Nining geus siap jadi urang nu ngahijian
Death,Deni ngarasa leuwih baé kaluar sarta ngabantu orang kéné.,Deni geus jadi guru.,Deni gaduh cita-cita pikeun jadi guru,Deni geus ngajadikeun usaha,Deni ngalegaan kémana-mana,Deni jadi teu kenging jeung cita-citana
Pregnancy and Kids,Indungna Luna ngajieun sareng anjeunna jeung ngabereskeun anjeunna.,Luna ngadaharakeun makanan pangheubeul jeung ngajieun kaka.,Luna teu boga kaka,Anjeunna hoyong boga kaka,Anjeunna ngadaharakeun makanan pangheubeul,Anjeunna ngarasa kacida sedih
Pregnancy and Kids,"Ujang ogé teu bisa ngomong deui, anjeunna sok stroke.",Ujang bisa ngomong nu lancar deui.,Ujang ngarasa anu anjeunna teu bisa ngomong,Ujang geus ngalaman stroke,Ujang ngarasa pangabuh,Ujang teu bisa ngomong deui
Traditional Games,Dimas jeung kawan-kawannana ngamimitian budaya Sunda tur ngajadikeun aranjeun tradisional.,Dimas jeung kawan-kawannana teu resep aranjeun tradisional.,"Dimas tur kawan-kawannana ngajadikeun ""Batu Serentak"" di halaman imah",Dimas jeung kawan-kawannana ngajadikeun aranjeun tradisional lianna,"Dimas geus ngajadikeun acara ""Ngabogaan"" di kampongna",Dimas boga tujuan pikeun ngamimitian budaya Sunda
Art,Galuh ngajadikeun perbaikan kana video musikna,Galuh teu ngajadikeun perbaikan kana video musikna,"Galuh, murid seni musik, ngahijian ka Jakarta",Galuh ngajadikeun video musik jeung anggeus dipublis,Galuh ngarasa aya nu salah jeung video musikna,Galuh ngan ngarasa kudu ngajadikeun perbaikan
Religious Holiday,"Asep nganjang ka panitianya shalat tarawih, ngajelaskeun anjeunna anyar ngarencanakeun hijrah.","Asep balik ka kampusnya, nyalahkeun Islam anu teu mudeng.","Asep, murid SMA, hayang ngahijrah",Asep ngarencanakeun puasa sarta shalat tarawih,Asep nganjang ka masjid nu di kaluar kampusnya,Asep teu acan ngarti tata cara shalat
Art,Puseur ngarasa nu ngiring ka pagelaran teh teu bener ka adat.,Puseur ngarasa nu ngiring ka pagelaran teh bener ka adat.,Puseur ngajadikeun pagelaran seni tari,Pagelaran teh di imah Puseur,Puseur ngajadikeun tari Jaipong,Puseur ngaharuskeun nu ngiring ka pagelaran teh pake baju adat
Death,"Asep geus ngajaga jenazah dina kamar mayat sareng juru rawat séjénna, tapi teu teu kudu ngajaga jenazah.","Asep geus ngajaga jenazah dina kamar mayat sareng juru rawat séjénna, tapi kudu ngajaga jenazah.",Asep jadi juru rawat di RS,Asep geus ngajaga jenazah,Asep geus ngajaga jenazah dina kamar mayat,Asep geus ngajaga jenazah dina kamar mayat sareng juru rawat séjénna
Agriculture,Abah hiji keur ngahijikeun hartina,Abah teu bisa ngahijikeun hartina,Abah bade ngahijikeun sawah,Sawahna aya di desa,Abah ogé bade ngahijikeun imah,Imahna aya di kota
Daily Activities,Nining balik ka imah sareng duit hasil jualan.,Nining balik ka imah tanpa duit.,Nining geus nganjang ka pasar,Nining geus ngajual sayur di pasar,Nining ngajual sayur ti isuk,Nining balik ka imah sareng duit hasil jualan
Wedding,Raka teu tiasa ngaduluran Galuh,Galuh jadi boga pacar,Galuh jeung Raka tos lamaran,Galuh henteu resep lamaran,Raka teu acan tiasa ngaduluran Galuh,Galuh henteu boga pacar
Death,"Asep geus ngarasa bisi, hayang ngarasa ti anu kénéh.","Asep geus ngarasa bisi, teu hayang ngarasa ti anu kénéh.",Asep geus ngarasa bisi ti sapanjang anu di dadina,"Geus aya di siga 30 menit, tapi Asep teu bisa nganan",Asep tiasa nembongkeun nu aya di séjénna,Asep geus ngarasa bisi ti anu teu kénéh
Death,Asep ngarasa bangga bisa ngabantu nu lain.,Asep teu boga rasa kasohor jeung tradisi ieu.,Asep ngalewatkeun masa tuangna di kampung,"Nu jadi tradisi di kampungna, lamun aya nu matak, kudu diuklam",Asep ogé sok nguklam nu matak,Asep geus mahir nguklam nu matak
Socio-religious aspect of life,"Mang Asep ngahaturkeun ku sanak kerabatna, anjeunna ogé ngajieun acara selamatan.","Mang Asep ngarasa teu boga masalah, anjeunna terus merenah.",Mang Asep geus tuir,Anjeunna resep ngarasa siga aya nu leungit di kamarnya,Aya suara anu ngagaduhkeun anjeunna ti malem ka malem,Mang Asep geus ngajaga kamarnya tapi teu acan leungit
Traditional Games,Lilis jeung kuwargi kudu ngajaga nu séjén didinya.,Lilis teu boga pisan nu digawé.,Lilis jeung kuwargi ngahiji keur ngalaksaan piknik di tepi waduk,Lilis teu sabar pengen nyoba naek rakit,Lilis jeung ade na langsung nyiapin bahan-bahan,"Tiba-tiba, aya suara nu ngageroan Lilis"
Socio-religious aspect of life,Kaka jeung Adik sok ngaharepan ngabenerkeun hubungan.,Kaka jeung Adik geus ngabenerkeun hubungan.,Kaka jeung Adik boga hubungan nu teu bener,Kaka geus ngarasa teu resep ka Adik,Kaka jeung Adik sering ngarasa cekelebutan,Kaka jeung Adik teu boga niat ka nu lianna
Traditional Games,Sahrul teu resep jeung mainan modern.,Sahrul teu resep jeung mainan tradisional.,Sahrul ngarasa teu resep jeung kagungan anyar,Sahrul geus biasa main gobak sodor,Sahrul ngarasa anyar jeung mainan anu aya di imahna,Sahrul ngarasa teu resep jeung mainan anyar anu disediakeun ku inditna
Fisheries and Trade,Jaja hayang ngarobah bisnisna.,Jaja ngajual keneh ayamna.,Jaja boga keneh ayam,Jaja ngajual ayamna di pasar,Jaja teu boga kéngingan sapopoe,Jaja resep pisan ngajalan
Family Relationships,Anjeunna boga patungan ka nu teu boga duit.,Anjeunna teu boga patungan pikeun nu teu boga duit.,Aya nu ngajual baso di jalan,Nu ngajual baso teh supir angkot,Anjeunna ngajual baso sakali-sakali,Ieu jualan baso na kenging ngajual angkot
Family Relationships,Asep ngabantoskeun bapana dina sakola sarta bapana bangga pisan.,Asep teu béré bapana nu geus lila ieu sareng béré wewengkon.,Asep geus lulus ujian sareng nilai nu alus,Anjeunna mah geus niat keur ngabantoskeun bapana,"Bapana Asep, Kang Ujang, geus lila geus tuwa",Asep pengen béré bapana ngarasa bangga
Death,Asep kudu ngadamelan pangalaman anyar.,Asep langsung ngadamelan bisnis turunan.,Asep dipiharkeun jadi panglayat ku kulawargana,Asep teu boga pangalaman di dunya kaheulaan,Asep kudu ngagawékan nu kudu dilakonan salila ngalayat,Asep teu boga pamaénan sarta boga utang
Death,Iwa ngabantosan jalma nu lila sareng cara nu bisa.,Iwa geus ngajual warungna ka jalma nu lila.,Iwa geus ngarasa kagagapan ku jalma nu lila,Iwa boga warung di pasar,"Upami aya nu lila, Iwa ogé ngabantosan ku ngaracikeun barang-barangna",Iwa boga kénging pikeun ngabantosan jalma nu lila
Family Relationships,"Mila ngadengekeun sareng bapa anu teu bisa ngadengekeun, ngabantu bapa","Mila ngadengekeun sareng bapa anu tiasa ngadengekeun, ngarasa leuwih pinter",Mila ngarasa teu bisa ngabaca,Mila ngadengekeun keur ngadengekeun sareng bapa,Mila ngarasa teu bisa ngadengekeun,Mila ngadengekeun sareng bapa anu teu bisa ngadengekeun
Fisheries and Trade,Ega hayang ngajual tambakna ka nu boga niat bener,Ega teu boga niat bade ngarobah tambakna jadi usaha nu leuwih moderen.,Ega geus leutik boga tambak ikan,Tambakna geus jadi salah sahiji tambak nu gedé dina wilayahna,Ega boga niat bade ngajual tambakna,Ega teu boga niat bade ngajual tambakna ka nu boga modal gedé
Food,Euis jadi sarieun alatan jualan boga.,Euis jadi sariajeun alatan jualan boga.,"Ari kamari, Euis ngajual boga di pasar",Anjeunna jualan boga anu tiasa dipakeun jadi parabot,Euis jualan kolontong jeung comro,"Nu jadi masalah, tina anjeunna jualan, manéhna jadi sariajeun"
Food,Gita teu boga goréngan nu bisa dipaké.,Gita ngarasa béré pangaruh ku anjeunna.,Gita moal béré pangaruh ka anjeunna,Gita béréan leumpang ku anjeunna,Gita ngan saperti biasa,Gita ngarasa kuringan
Agriculture,Taneman Lilis jadi subur jeung leuwih ayena.,Lilis jadi teu boga wanci.,Lilis ngajaga kebon di imahna,Lilis nyaritakeun loba perhatian ka taneman,Lilis ngarawat taneman jeung bener,Lilis ngahijikeun kolot jeung beungeut imah
Art,Asep ngahargaan budaya sunda sareng ngahargaan karya seni anu ditangtukeun ku anjeunna.,Ukiran anu jadi mah luhur jeung teu bisa dipajankeun.,Asep mahir dina nyieun ukiran kayu,Anjeunna mah geus kitu ngarasa kagum ka seni ukir,Asep niat nyieun pajajaran ukiran pikeun dipamerkeun,Ukiran anu jadi mah luhur jeung keur pamer
Agriculture,Aat ngiringan ngarujak ku abah jeung pamaenna.,Aat ngarujak ka sawah sakaliwat.,Uwa Aat ngarujak di sawah,Aat ngarujak ku urang-urang desana,Sawahna diwarisi ti papana,Aat ogé ngiringan ngarujak ku abahnya
Daily Activities,Udin geus ngarancangkeun panghargaan ku jalma-jalma.,"Udin ngarasa teu bener, saterusna ngajualan sapatu leuwih murah.","Éta si Udin, budak anu leutik jeung gesang",Udin geus ngajualan sapatu,"Ari kitu, jalma-jalma belanja sapatu ku Udin",Udin geus ngajualan sapatu leuwih ti sapopoéna
Fisheries and Trade,Nining boga prinsip bade ngajual kambingna ka nu boga niat bener,Nining ngarasa teu siga kudu ngajual kambingna,Nining geus leutik boga ternak kambing,Kambingna geus jadi terkenal dina kampung,Nining boga niat bade ngajual kambingna,Nining geus nolak lamun aya nu ngajualkeun harga nu leuwih tinggi
Wedding,Kawin bakal ditahkeun di bale pesantren.,Panitia geus ngajadikeun rencana kawin.,Asep jeung Yaya geus ngajadikeun lamaran,Lamaran dilaksanakeun di imah Asep,Asep jeung Yaya geus ngajadikeun panitia kawin,Panitia geus ngajadikeun rencana kawin
Socio-religious aspect of life,"Eyang ngadahar sayur pikeun ngajaga kesehatan, ngagambarkeun cara hidup sehat jeung ngarawat diri di umura tuwa.","Eyang geus teu boga tenaga pikeun ibadah, alatan umurna tuwa.",Eyang geus tuwa,Eyang geus teu tiasa ngalaksanakeun ibadah salaku biasa,Eyang ogé geus teu tiasa ngadahar leueur,Eyang geus ngarasa kudu ngadahar tilu rupa sayur sakali
Religious Holiday,Teteh Neng ngiringan haji sareng kuya-kuyana ka Mekkah.,Teteh Neng ngiringan haji sareng kuya-kuyana ka Bali.,Teteh Neng ngiringan haji,Teteh Neng ngiringan haji sareng ka Mekkah,Teteh Neng ngiringan haji kalayan kuya-kuyana,Teteh Neng ngiringan haji kalayan kuya-kuyana nu lada
Traditional Games,Nu ngadahar panen padi alus jadi juara.,Nu alus jadi juara di nu ngadahar panen padi.,"Dina acara panen raya, aya nu ngadahar panen padi",Panen padi jadi salah sahiji acara nu sarua jeung traditional game,Nu ngadahar panen padi geus aya nu alus,Nu alus jadi juara
Food,Dika jeung Siska jadi geus hade.,Dika jeung Siska jadi ceurik sarta ngarasa kecewa.,Dika ngajak Siska ka pasar,Dika jeung Siska ngajadikeun kolontongan,Dika jeung Siska ngahiji kolontongan ka kulkas,Dika jeung Siska ngarasa lemes jeung jadi teu hade
Wedding,Galih jadi lemes alatan ngadahar leungeut.,Galih jadi sehat alatan ngadahar leungeut.,Galih ngadahar keur lemes,Galih hareup ngadahar leungeut,Galih ngadahar leungeut jeung nasi,Galih jadi lemes
Socio-religious aspect of life,Aing bisa ngabantu jalma ku ngajual barang ti pasar.,Aing teu bisa ngabantu jalma.,Aing geus ngajual barang ti pasar,Aing geus ngajual barang ti pasar pikeun ngahasilkeun duit,Aing geus ngajual barang ti pasar pikeun ngabantu jalma,Aing geus ngabantu jalma
Traditional Games,Dugi jadi teu resep ulin ka balong lauk.,Dugi jadi gaduh sareng inditna.,Dugi ngajaga sarungna di balong kaasup di imahna,Dugi geus biasa ngajaga barang-barang di balong,"Ari kamari, sarungna Dugi teu aya di balong",Dugi nyaho kudu nyarioskeun ka inditna
Fisheries and Trade,Nining ngajadikeun daptar nu kudu diseleskeun dina sakedapna.,Nining ngarobah gizi na jeung ngadahar leuwih sareng.,Nining teu boga kéngingan sapopoe,Nining ngarasa nyaho yén anjeunna henteu boga tujuan nu pasti,Nining hayang ngarobah kahirupanna,Nining resep pisan ngadahar
Pregnancy and Kids,Anak-anakna neruskeun tradisi keluarga jeung ngahasilkeun masakan nu lezat pikeun generasi anu bakal ka dunya.,Resep warisna ilang sarta lupa ku anak-anakna.,Abah janten kasohor salaku juru masak nu handal,Anjeunna boga resep waris jeung cara masaknya ti buyutna,Abah geus ngajarkeun resepna ka anak-anakna,Anjeunna ogé ngajarkeun cara ngajaga resepna
Art,Teteh ngajual produkna jeung ngajarkeun budaya rajutan ka generasi mudana.,Teteh teu bisa ngajual produkna.,Teteh geus ngajual hasil rajutanana ka pasar,Teteh mahir ngarajut jeung ngahasilkeun rupa-rupa busana,Teteh ngajual produkna di pasar tradisional,Teteh geus ngahasilkeun pangaruh nu luhur ka masyarakat
Pregnancy and Kids,Yuda sareng ponana ngajadikeun tradisi ngalungkeun kaukuran,Yuda sareng ponana ngajadikeun tradisi ngahaturkeun sesajen,Yuda sareng ponana henteu boga anak,Yuda sareng ponana henteu boga pengalaman ngajaga anak,Yuda sareng ponana ngasuhkeun bocah tetangga,Bocah tetangga Yuda ogé ngambek
Daily Activities,Lilis kudu ngarapi waktosna jeung ngatur hirupna.,Lilis kudu ngarapi waktosna jeung nambah kagiatan.,Lilis moal bisa ngiringan saparantu kagiatan,Lilis moal bisa ngiringan kagiatanna jeung ngiringan hirup jeung tugasna salaku pelajar,Lilis henteu bisa ngarapi waktosna,Lilis moal bisa ngahasilkeun hasil anu pangpol
Art,Asep ngarupikeun angklung jeung pangrawit nu séjén nu ngajalan ka luar nagara.,Asep teu bisa ngarupikeun angklung deui sarta teu bisa ngiringan pagelaran seni.,Asep ngarupikeun angklung sarta jadi pangrawit nu handal,Asep geus ngalatih angklung ti sadaya umura,Asep ogé ngajalan ka sabaraha kota di Indonésia,Asep ngarupikeun angklung di hadapan publik
Pregnancy and Kids,Uwa butuh bantuan jeung perhatian.,Uwa teu bisa ngalayan dina.,Uwa teh geus tuir,Uwa geus teu kuat ngalayan,Uwa ngarasa lila,Uwa ngarasa pusing
Art,"Lintang ngiringan lagu ""Panyembrama"" di kawin kawan sakelasna","Lintang teu ngiringan lagu ""Panyembrama""","Lintang ngiringan lagu ""Panyembrama""","Lintang ngiringan lagu ""Panyembrama"" di kawin","Lintang ngiringan lagu ""Panyembrama"" di imahna","Lintang ngiringan lagu ""Panyembrama"" di hadapan kawan-kawan sakelasna"
Socio-religious aspect of life,"Uwa ngalawan rintangan, ngadamelan jeung ngarambé pikeun ngabogaan kehidupanna.","Uwa geus teu tiasa ngadamelan, jadi Uwa teu boga duit.",Uwa geus tua jeung teu tiasa ngadamelan,Uwa ogé geus teu tiasa ngarambé,Uwa teu boga anak jeung kudu ngadamelan sorangan,Uwa teu boga duit sarta teu tiasa ngadamelan
Food,"Ujang ogé ngarokok bareng jeung abdi-abdi nu leutik, ngeunaan kebiasaan burukna.","Ujang ngarokok bareng jeung abdi-abdi nu leutik, ngarokok siga teuasna.",Ujang ngarokok sabanjure ngahijian,Ujang ngeunaan rokokna ka abdi-abdi nu leutik,Abdi-abdi nu leutik ogé ngeunaan rokokna ka Ujang,Ujang ogé ngarokok bareng jeung abdi-abdi nu leutik
Daily Activities,Ardi ngajalan sacara ngarenta mobil.,Ardi ngajalan sacara ngarenta motor.,Ardi geus langkung ti Bandung ka Jakarta,Ardi ngarencanakeun ngajalan sacara ngarenta mobil,Ardi geus ngarenta mobil,Ardi bisa ngajalan sacara nyaman
Food,Sinta boga parantosan nu lepat ti boga sunda anu dijualna.,Sinta teu boga warung boga sunda.,Sinta ngajual boga sunda,Anjeun boga warung boga sunda di pasar,Sinta ngajual boga sunda nu lezat jeung halal,Sinta ngajual boga sunda pikeun parantosan keluarga
Agriculture,Ujang ngabenerkeun pamikiran urang Sunda nu ngarawat bumi.,Ujang teu ngabenerkeun adat ngarawat bumi.,Ujang ogé urang sabilulungan,Ujang geus ngabangun sawah,Ujang ogé geus ngarawat ku ayena,Ujang nunggu hasil panen
Death,Keluarga Uwa Iceu geus ngajaga terus di rumoh sakit.,Uwa Iceu teu boga nu ngajaga di rumoh sakit.,Uwa Iceu kudu ngadukungan di rumoh sakit,Uwa Iceu geus diopname di rumoh sakit,Uwa Iceu kudu dioperasi,Uwa Iceu ogé kudu istirahat di rumoh sakit
Daily Activities,Ujang jeung istri bakal ngajaga rumaha bareng,Ujang jeung istri henteu boga waktu pikeun ngajaga rumaha,Ujang teu boga nu ngajaga rumaha,Ujang geus boga istri,Ujang sareng istri jangji bakal ngajaga rumaha,Ujang sareng istri resep pisan ngajaga rumaha
Agriculture,Asep ngajual hiji karya senina anu dipajarkeun dina imahna pikeun ngahijineun duit.,Asep ngajual imahna pikeun ngajajajan panganggoan.,Asep mahir ngahijineun tanaman hias,Anjeunna boga hiji kebun nu dipenohi jeung aneka tanaman hias,Asep ngarencanakeun kaasup ka pasar,Anjeunna teu boga cukup duit pikeun nyadiakeun panganggoan
Death,"Maman ngarokkeun panyieunan jeung nyalakeun dupa, ngahaturkeun sesajen, jeung ngalebetkeun jenazah.",Maman langsung ngaruksak jeung ngahaturkeun jenazah.,Maman geus aya di imah almarhum,Anjeunna nungguin prosés panyieunan jenazah,"Maman kudu ngalebetkeun jenazah, nyalakeun dupa, jeung nyediakeun sesajen","Aya nu ngarokkeun panyieunan, nu ngaruksak, jeung nu ngahaturkeun jenazah"
Socio-religious aspect of life,Ratih jeung tunanganna hijrah bareng-bareng.,Ratih mah teu boga tunangan.,Ratih mah geus boga tunangan,Ratih jeung tunanganna mah hayang ngarobah,Ratih mah tiasa ngajaga kaayaan sarta ngahijrah,Tunanganna Ratih mah ngadukung hijrah
