topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Traditional Games,Kaulinan Oray-orayan bisa ngajarkeun barudak gawé bareng jeung kompak,Kaulinan Oray-orayan bisa ngabalukarkeun barudak gelut,"Dina mangsa usum halodo, barudak di kampung Neglasari resep arulin Oray-orayan",Kaulinan ieu dilakukeun di buruan anu lega,Cara maénna nyaéta barudak nyieun barisan bari cekel beulakang baju babaturanana,"Anu pangheulana nyaéta sirah oray, sedengkeun anu panungtungna nyaéta buntut oray"
Socio-religious aspect of life,Kagiatan ieu bisa ngaraketkeun tali silaturahmi jeung ngaronjatkeun karukunan,Ibu-ibu ngarasa kapaksa pikeun ilubiung dina ieu kagiatan,"Di lembur Cimaung, loba nu keur ngariung maca shalawat",Ibu-ibu ngumpul di masjid unggal peuting Jumaah,Aranjeunna silih gilir mawa sasajén pikeun diamalkeun babarengan,Kagiatan ieu geus jadi kabiasaan ti jaman baheula
Traditional Games,Nisa jeung Lani resep pisan maén yeye nepi ka poho waktu.,Nisa ambek ka Lani sabab kalah pas maén yeye.,Nisa jeung Lani ulin yeye di buruan imah,Yeye mangrupa kaulinan ngagunakeun kartu,Kartu yeye aya gambar jeung angkana,"Saha anu pangheulana bisa ngumpulkeun kartu panglobana, manéhna anu jadi juarana"
Wedding,Kulawarga calon pangantén awéwé nampi seserahan kalayan bungah,Kulawarga calon pangantén awéwé nolak seserahan,Kulawarga calon pangantén awéwé ngayakeun seserahan,Kulawarga calon pangantén lalaki mawa rupa-rupa barang,"Aya emas, alat solat, jeung rupa-rupa kadaharan",Barang seserahan dibungkus rapi dina kotak
Religious Holiday,Yayan jeung kulawargana ngarasakeun bahagia tiasa berbagi,Yayan jeung kulawargana ngadahar sadaya daging qurbanna,"Saminggu sateuacan Idul Adha, Yayan jeung kulawargana mésér domba",Maranéhanana ngajaga domba éta dugi ka dinten Idul Adha,"Dina dinten Idul Adha, domba éta diqurbankeun",Daging qurbanna dibagi-bagi ka tatangga
Family Relationships,Naufal ayeuna langkung wanoh ka kulawarga sepuhna,Naufal henteu acan kantos tepang sareng kulawarga sepuhna,Naufal gaduh tugas kulawarga,Anjeunna kedah nyieun silsilah kulawargana,Naufal ngulemkeun ka sepuh jeung kulawarga nu sanes,"Aranjeunna mere nyaho yuswa, pagawean, jeung tempat tinggal"
Socio-religious aspect of life,Masarakat ngaraos sumanget dina ngalaksanakeun ieu upacara adat,Sababaraha warga teu resep kalibet dina ieu upacara adat,Dina hiji perkampungan aya kabiasaan ngayakeun upacara adat unggal taun,Upacara ieu tujuanana kanggo ngamumulé tradisi karuhun,Sadaya warga perkampungan kalibet dina ieu acara,Unggal kulawarga mawa sasajén anu bakal dipasrahkeun dina upacara adat
Agriculture,Pa Asep ngamimitian melak jagong sareng kacang dina lahan anu atos disiapkeun,Pa Asep mutuskeun moyan nanem,Pa Asep nuju ngarencanakeun melak di kebon tukang imahna,Anjeunna bingung kedah nanem naon,"Saatos mikir lami, anjeunna mutuskeun badé nanem jagong sareng kacang",Pa Asep ngamimitian nyiapkeun lahan anu badé dipelakan
Pregnancy and Kids,Acara tujuh bulanan lumangsung kalawan lancar,Ema Rina teu jadi ngayakeun acara tujuh bulanan,Ema Rina nyiapkeun upacara tujuh bulanan,Ema Rina ngondang kulawarga jeung tatangga,Ema Rina masak loba kadaharan pikeun acara,Tamu-tamu datang bari mawa kado pikeun orok
Daily Activities,Dani téh budak anu disiplin,Dani mah sok bolos sakola,Dani indit ka sakola unggal poé ngagunakeun sapédah,Anjeunna angkat jam tujuh énjing,Anjeunna nyéépkeun sapédahna di parkiran sakola,Dani mah tara telat datang ka sakola
Religious Holiday,Kulawarga Dina ngariung dahar babarengan nalika Lebaran.,Kulawarga Dina ngadahar di restoran nalika Lebaran.,Indung Dina sibuk nyiapkeun kadaharan Lebaran di dapur,Anjeunna nyiapkeun rupa-rupa kadaharan anu ngeunah,"Aya opor, rendang, ketupat, jeung sababaraha rupa sambel",Bapa Dina ngabantuan ku cara nyiapkeun meja jeung kursi pikeun dahar babarengan
Art,Adi jadi hiji generasi ngora nu ngamumulé seni tradisional Sunda,Adi ngan ukur resep kana musik pop,Adi resep pisan kana seni tradisional Sunda,Anjeunna resep nembang lagu-lagu Sunda,Anjeunna ogé resep ngibing jaipong,Adi sering tampil dina acara-acara adat Sunda
Pregnancy and Kids,Rina masihan orok na ASI,Rina masihan orok na susu sapi,Orok Rina nembe umur dua minggu,Rina ngabungkus orok na ku lampin,Rina rutin ngaganti lampin unggal orok na rerab atanapi ngompol,Rina ogé mastikeun orok na teras kenyang
Family Relationships,Dinda ngarasa bagja pisan boga kulawarga nu akur tur silih pikanyaah,Dinda ngarasa teu betah di imah tur hayang kabur,"Dina hiji wengi, kulawarga Dinda ngariung di tepas hareup bari nyarita jeung seuseurian","Aya Ema, Apa, Dinda jeung lanceukna, oge Aki jeung Nini ti pihak Ema",Aki nyarita ngeunaan lalampahan jaman ngora,Sadayana ngabandungan bari seuri
Agriculture,"Genep bulan ti harita, paré-paré Pa Ujang jadi kalayan alus sarta siap dipanen.",Pa Ujang ngagantung kincir angin di tengah sawahna.,Pa Ujang badé ngamimitian melak paré di sawah,Anjeunna ngawuluku sawah jeung nyiapkeun binih paré,"Saméméh melak, Pa Ujang ngalaksanakeun upacara Mapag Sri, anu dimaksudkeun pikeun ngahormat Déwi Sri",Éta dipercaya bisa ngaberkahan pepelakan paréna
Fisheries and Trade,Pak Asep langsung nyampeurkeun ka patugas perikanan pikeun nyuhunkeun bantosan,Pak Asep langsung ngajual sakabéh lauk mas nu geus maot,Pak Asep gaduh balong lauk mas di buruan imahna,Anjeunna unggal dinten miara lauk-lauk éta,"Dina hiji dinten, lauk mas Pak Asep kaserang panyakit",Seueur lauk anu maot kalawan mendadak
Religious Holiday,Acara Maulid Nabi di imah Pak Jajang lumangsung kalawan hikmat,Kulawarga Pak Jajang moal ngayakeun acara Maulid Nabi,Keluarga Pak Jajang keur nataharkeun acara Maulid Nabi,Aranjeunna ngahiasan imah jeung masjid ku umbul-umbul,Ibu Jajang nyieun sasajén pikeun dibagi-bagi ka tatangga,Pak Jajang ngatur acara pangaosan jeung shalawatan
Daily Activities,Kaparigelan ngajait Dadang janten kaparigeleun anu tiasa ngahasilkeun artos,Dadang ngajait baju batur kalayan teu dihargaan,Dadang ngajait baju ayana nu saat,Anjeunna ngagunakeun jarum sareng benang,Dadang tiasa ngajait baju kalayan rapih,Loba jalma anu mésér ka Dadang pikeun ngajaitkeun bajuna
Traditional Games,Dua duanana tetep silaturahmi sanaos aya nu meunang atawa kalah.,Budi ambek ka Adi lantaran eleh maén congklak.,"Dina maén congklak, Adi jeung Budi silih udag",Aranjeunna maén di buruan imah Adi,Adi unggul sababaraha skor ti Budi,Tapi tungtungna Budi bisa ngejar ketinggalanana
Fisheries and Trade,"Hasilna, Pak Asep tiasa ngajual lauk nila nu gedé-gedé tur séhat",Pak Asep ngaraos rugi ku usaha budidaya lauk nilana,Pak Asep gaduh usaha budidaya lauk nila,Anjeunna masihan pakan nu berkualitas ka lauk-laukna,Pak Asep ogé rutin ngontrol kaséhatan lauk-laukna,Saban dinten anjeunna nyéépkeun kolam sangkan cai tetep bersih
Daily Activities,Imas seneng pisan ulin jeung bonekana di jero imah-imahan,Imas ulin di jalan,Imas keur ulin di buruan,Anjeunna keur ulin jeung bonekana,Imas nyieun imah-imahan tina kardus,Imas betah pisan ulin boneka
Pregnancy and Kids,Ngagendong bayi ku lampin mangrupa cara tradisional masarakat Sunda.,Ngagendong bayi ku lampin mangrupa cara modérn anu biasa dilakukeun.,Neng Imas ngagendong anakna anu nembe bae lahir,Neng Imas ngabungkus anakna ku lampin,Anakna Neng Imas tunduh tibra dina pangkonna,Neng Imas ngalagu-lagukeun anakna sangkan anjeun tibra
Socio-religious aspect of life,Kabiasaan ieu mangrupikeun wujud sukur ka Gusti nu Maha Kawasa,Pa Haji Somad gaduh tujuan supados masarakat ngagaleuh beas ka manehna,Pa Haji Somad gaduh kabiasaan ngabagikeun beas ka masarakat nuju manehna panen,Manehna hoyong masarakat ngaraosan berkah tina hasil tani,"Satiap taun saenggeus panen, Pa Haji Somad ngayakeun syukuran","Dina acara syukuran, beas dibagi-bagi ka sadaya warga"
Agriculture,Hasil pepelakan Pak Jajang seueur pisan,Pak Jajang ngaruksak alam,Pak Jajang gaduh kebon anu lega pisan,Anjeunna sok melak rupa-rupa pepelakan,Anjeunna nerapkeun kaarifan lokal dina tata cara melakna,Salah sahijina ku ngalaksanakeun upacara saacan melak
Food,Kabiasaan ieu nembongkeun silih tulungan sareng kareueus warga Cibuluh,Warga Cibuluh teu resep kumpul sasarengan,Desa Cibuluh boga kabiasaan ngadahar sasarengan dina acara hajat,Ibu-ibu gotong royong masak kanggo acara hajat,Bapa-bapa sasarengan nyiapkeun tempat,Barudak ngabantu numbuk bumbu sareng motong sayuran
Wedding,Tamu ondangan ngadahar tumpeng kalayan rasa anu ngeunah,Tamu ondangan nolak kanggo ngadahar tumpeng,"Dina acara nikahan, aya sababaraha kadaharan has anu disadiakeun",Salah sahijina nyaéta tumpeng,Tumpeng mangrupikeun kadaharan anu wajib aya dina unggal acara nikahan,Tumpeng ngagaduhan harti minangka doa kanggo pangantén
Family Relationships,Neng Imas ngirimkeun kadaharan pikeun kulawarga anu teu tiasa sumping,Neng Imas ngabatalkeun acara ngahijikeun kulawarga,Neng Imas keur ngahijikeun kulawargana,Neng Imas ngondang sadaya kulawarga deukeut keur dahar babarengan,Neng Imas masak rupa-rupa kadaharan pikeun acara éta,"Tapi, aya sawatara dulur anu teu tiasa sumping"
Food,Dina milih oleh-oleh anu khas ti daérahna,Dina mésér kaulinan pikeun kulawargana,Dina hoyong meuli oleh-oleh pikeun kulawargana di lembur,"Manéhna mésér peuyeum, rangginang, sareng wajit di toko oleh-oleh",Manéhna ogé mésér samara kanggo lanceukna anu resep pisan kana bubuahan,Dina ngarasa senang pisan tiasa masihan oleh-oleh ka kulawargana
Food,Barudak sakola resep meuli bubur ayam Mang Ujang saméméh mimitina pelajaran,Mang Ujang ngajualan bubur ayam ngan dina dinten libur,Mang Ujang ngajualan bubur ayam di gigireun sakola,Bubur ayam Mang Ujang kasohor ngeunah,Mang Ujang nganggo bahan-bahan anu seger,Mang Ujang ngajualan bubur ayam ti tabuh genep enjing
Food,Neng Imas mawa sababaraha botol sirup kalapa pikeun kulawargana,Neng Imas moal deui ngagaleuh sirup kalapa,Neng Imas ngagaleuh sirup kalapa di Bandung,Sirup kalapa mangrupikeun hiji ciri has Bandung,Neng Imas henteu acan kantos nyobian sirup kalapa sateuacanna,Neng Imas ngaraos sirup kalapa éta ngeunah pisan
Family Relationships,Tatangga Haji Asep ngidinan maké halaman imahna pikeun tempat nu ondangan,Haji Asep mesen gedong pikeun tempat nyunatan putrana,Haji Asep keur kagungan hajat nyunatan putrana,Haji Asep ngondang sadaya kulawarga sareng tatangga,Haji Asep ogé nyiapkeun hiburan pikeun nu ondangan,"Tapi, halaman imah Haji Asep teu cekap pikeun nampung nu ondangan"
Art,Unggal angklung boga sora anu béda-béda gumantung ukuranna,Angklung bisa dipaké pikeun alat komunikasi,Angklung mangrupa waditra anu dijieun tina awi,Sora angklung bisa ngahasilkeun alunan anu éndah,Angklung sering dipaké pikeun ngiring rupa-rupa acara,"Di sakola, barudak diajar maénkeun angklung dina pangajaran kasenian"
Pregnancy and Kids,Ibu Rani ngadidik putrana kalayan saé,Ibu Rani ngantep putrana ulin di luar,Putra Ibu Rani ayeuna umurna 3 taun,Manéhna kacida aktif sareng resep ulin di luar imah,Ibu Rani ngajaga putrana supados henteu dugi ka bahaya,Manéhna ogé ngawangun disiplin ka putrana
Daily Activities,Sakulawarga ngobrol jeung seuseurian bari nonton sinetron.,Sakulawarga teu ngarespon kana sinetron nu ditongton.,Keluarga Pak Iwan keur kumpul di tepas,Aranjeunna nonton sinetron favorit bareng-bareng,Ema nyiapkeun camilan jeung inuman,Suasana katingali akrab pisan
Socio-religious aspect of life,Kabiasaan Mang Asep nuturkeun kana tradisi karuhunna,Mang Asep ngaleueut ngan ukur lamun keur udur wungkul,Mang Asep kagungan kabiasaan ngaleueut unggal énjing-énjing,Anjeunna percaya yén ngaleueut téh bisa nyegah panyakit,Cai leueutna dicampur ku gula beureum,Mang Asep ngaleueut saméméh tuang sarapan
Traditional Games,Adi menang sabab nganggo egrang anu langkung panjang,Dani labuh kusabab henteu ati-ati,Adi sareng Dani ngalakukeun kaulinan egrang,Adi nganggo egrang anu panjangna sameter,Dani nganggo egrang anu langkungna pondok,Duanana silih balap egrang di lapang
Family Relationships,"Kusabab seueur pisan anu milih, guru Tati mutuskeun wisata ka Bandung",Guru Tati mesen tiket pesawat pikeun sakabéh murid ka Bali,Murid-murid kelas 6 SD Mekarjaya keur ngarencanakeun wisata akhir taun,Ibu guru Tati nanya ka murid-muridna hoyong angkat wisata ka mana,Réa murid nu milih rék indit ka Bandung jeung sabudeureunana,Sababaraha murid anu séjénna milih rék indit ka Jakarta
Traditional Games,"Sanajan sesah, murid-murid teu nyerah diajar maén egrang.",Murid-murid langsung bisa maén egrang kalawan mahér.,Murid-murid kelas opat keur diajar maén egrang,Bu guru méré conto kumaha maénna,Loba budak anu tarajong lantaran can biasa,Egrang kudu dimaénkeun kalawan ati-ati sangkan teu labuh
Pregnancy and Kids,Upacara ngabungbang dilakukeun kalayan lancar,Upacara ngabungbang dilakukeun dina poé katilu saatos orok lahir,"Dina adat Sunda, aya upacara ngabungbang anu dilakukeun saatos orok lahir",Upacara ieu dilakukeun dina poé katujuh saatos orok lahir,"Dina upacara ieu, orok dipangkas rambutna tur dibéré ngaran",Kulawarga ngumpul pikeun ngarayakeun upacara ieu
Fisheries and Trade,Usaha peuyeum Neng Tuti beuki ngembang sarta tiasa muka lowongan padamel pikeun urang lembur,Neng Tuti ngeureunkeun usaha peyeumna sabab teu aya anu mésér deui,Neng Tuti kagungan usaha olahan peuyeum anu ngarojong ékonomi kulawargana,"Anjeunna ngolah peuyeum jadi rupa-rupa kadaharan sapertos kue, samara, sarta dodol",Neng Tuti masarkeun produkna ka sababaraha toko jeung pasar di wewengkonna,Seueur anu resep kana rasa sarta kualitas produk peuyeum Neng Tuti
Wedding,Deni sareng Siti bade nikah,Siti nolak lamaran Deni,Deni badé ngalamar Siti,Deni nyiapkeun mas kawin sareng rupa-rupa hadiah,Deni ngajak kulawargana kanggo ngalamar ka bumi Siti,Kulawarga Siti nampi lamaran Deni
Socio-religious aspect of life,Kagiatan babarengan jadi cara pikeun ngaraketkeun silaturahmi kulawarga,Dina jeung kulawargana ngan babarengan lamun aya acara husus wungkul,Keluarga Dina boga kabiasaan babarengan unggal dinten Minggu,Éta dinten téh dipaké pikeun kumpul jeung tukar pikiran,Dina jeung dulur-dulurna resep ngobrol ngeunaan rupa-rupa hal,Aya kalana maranéhna ogé ulin kaulinan bareng
Religious Holiday,Dina ngaraoskeun kabahagiaan sareng kacaketanan sareng kulawarga sareng tatanggana,Dina teu ngalaksanakeun silaturahmi saatos Lebaran,"Saatos sholat Ied, Dina ngalaksanakeun tradisi Lebaran nyaéta silaturahmi ka imah tatangga sareng kulawargana",Dina miang ti imah ka imah bari nyandak kué sareng kadaharan sanés,Dina ogé narima kué sareng kadaharan ti tatanggana,Silaturahmi ieu dilakukeun salila sababaraha poé saatos Lebaran
Socio-religious aspect of life,Upacara adat ieu dimaksudkeun pikeun ngamumulé budaya Sunda,Ema Siti nuju nyiapkeun sasajén pikeun pesta ulang taun putrana,Ema Siti nuju sibuk nyiapkeun sasajén pikeun upacara adat,Anjeunna nyiapkeun rupa-rupa kadaharan jeung kembang,Sasajén nu geus bérés tuluy dibawa ka tempat upacara,Ieu mangrupa kabiasaan anu sok dilakukeun unggal taun
Religious Holiday,Rani masihan amplop Lebaran ka adi-adina jeung alo-alona nalika aranjeunna silaturahmi.,Rani teu jadi masihan amplop Lebaran ka adi-adina jeung alo-alona.,Rani sibuk nyiapkeun amplop Lebaran,Anjeunna nyiapkeun amplop anu eusina duit,Amplop-amplop éta baris dibikeun ka adi-adina jeung alo-alona,Rani hoyong masihan kabungah ka aranjeunna dina poé Lebaran
Pregnancy and Kids,Orok ogé kedah sering diberesihan puseurna supados teu kainfeksi,Orok teu kedah sering-sering dimandian margi tiasa masuk angin,"Dina ngurus orok, aya sababaraha hal anu kedah diperhatikeun",Salasahijina nyaéta kaberesihan orok,Orok kedah sering dimandian sareng diganti popokna,Ieu pikeun nyegah orok tina alergi sareng rupi-rupi panyakit kulit
Art,Tembang Bubuy Bulan anu ditembangkeun ku Neng Rani ngirut pinuh perhatian tamu undangan.,Neng Rani nolak nembang dina acara nikahan dulurna.,Neng Rani diondang nembangkeun lagu Bubuy Bulan dina acara nikahan dulurna,Anjeunna kedah ngalatih sora sareng artikulasina,Neng Rani ngalatih unggal wengi saatos sholat Isya,Anjeunna hoyong ngabagikeun rasa syukur ngaliwatan lagu anu ditembangkeun
Food,Lalaki éta mésér gado-gado,Lalaki éta teu jadi mésér sabab ragu kana halalnaA,Siti nuju ngajaga warung gado-gado indungna,Hiji lalaki datang mésér gado-gado,Lalaki éta naroskeun naha gado-gadona halal,Siti ngajawab yén gado-gadona halal
Daily Activities,"Sanggeus ngaso, Kang Asep nuluykeun deui perjalanan kalayan aman.","Kang Asep terus nyetir bari tunduh, tapi untungna teu kajadian nanaon.",Kang Asep keur mawa mobilna,Manehna ngarasa cape pisan,Kang Asep kudu ati-ati nyetir,Anjeunna eureun heula di luhureun pikeun ngaso
Fisheries and Trade,Pak Dadang masihan bonus sababaraha kilo deui ka Kang Asep,Pak Dadang ngurangan harga laukna,Kang Asep dagang lauk di pasar unggal dinten,"Anjeunna sering meuli lauk ti Pak Dadang, patani lauk","Dina hiji dinten, Kang Asep mésér lauk langkung seueur",Pak Dadang ngartos yén Kang Asep rék ngayakeun hajatan
Traditional Games,Tapi maranéhna tetep akur sanajan aya anu meunang atawa éléh.,Kang Udi sareng Kang Aép mungkas maén bal.,Kang Udi ngajak Kang Aép ulin gatrik di lapang,Maranéhna maén gatrik unggal soré saatos balik sakola,Kang Udi jeung Kang Aép silih lempag bola,"Aya kalana Kang Udi meunang, aya ogé kalana Kang Aép meunang"
Fisheries and Trade,Usaha Mang Ujang maju sareng tiasa nyukupi kaperluan kulawargana,Mang Ujang bangkrut kusabab teu aya anu ngagaleuh laukna,Mang Ujang gaduh usaha budi daya lauk,Anjeunna ngurus lauk kalayan saé,Lauk anu diproduksi ku Mang Ujang kacida alus kualitasna,Mang Ujang muka toko kanggo ngajual lauk-laukna
Fisheries and Trade,Imas néangan patani suuk sanés sareng mésér suuk ti anjeunna,Imas henteu ngajual suuk di pasar subuh éta,Imas ngajual suuk di pasar unggal subuh,Anjeunna kedah mésér suuk ti patani suuk ti wengi,"Hiji wengi, patani suuk anu biasa méré suuk ka Imas henteu tiasa ngirimkeun suukna kusabab aya halangan",Imas bingung dimana kedah mésér suuk
Daily Activities,Bi Imas angkat ka pasar nu teu jauh ti imahna.,Bi Imas mesen béa online di aplikasi.,Bi Imas keur masak di dapur,Manéhna rék nyieun tumis kangkung sareng peuyeum ketan,"Kulkas manéhna nuju kosong, ku kituna manéhna kedah ka pasar",Bi Imas mungkus duit sareng mawa kantong plastik
Art,Aranjeunna ngarasa resep jeung bungah nalika ngibing Tari Jaipong,Widi kapaksa kudu latihanana kusabab dipaksa ku kolotna,Widi jeung réréncanganna keur latihan Tari Jaipong,Gerakan tarianana lemes tur lemah gemulai,"Iringan musikna kacida asikna, matak ngageter awak",Widi jeung babaturanana ngibing kalawan sumanget
Pregnancy and Kids,Zaki nuturkeun saran Bapa sareng tiasa ngatur waktuna.,Zaki tetep maen game online sapopoe.,"Zaki ayeuna SMA, manehna resep pisan maen game online",Zaki sering ngabayankeun tugas sakola,Nilai rapot Zaki nurunan,Bapa nyarankeun Zaki pikeun imbangan waktu
