topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Religious Holiday,Pak Budi seneng nglakoake amal ing bulan Ramadhan.,Pak Budi ngundang wong-wong sing ora kenal amarga ketemu ing warung.,Pak Budi tansah nglakoni puasa Karo ing sajeroning bulan Ramadhan,Pak Budi seneng ngundang tetanggané kanggo ngbuka puasa bareng,Pak Budi mesen catering kanggo ngumpulake wong-wong sing kepengin ngbuka puasa bareng,Pak Budi ngundang wong-wong sing ora kenal
Religious Holiday,Tetangga Nita seneng nerima ketupat.,Nita ngirim ketupat marang sawatara tetangga.,Nita kepingin ngirim ketupat kanggo tetangga,Nita nggawe ketupat kanthi bantuan bundane,Nita ngisi ketupat ing wadah sing apik,Nita ngirim ketupat marang tetangga sawise sholat Ied
Socio-religious aspect of life,Siti ngerti yen pasar tradisional duwe nilai luhur kanggo masyarakat Jawa.,Siti milih beli barang di supermarket amarga liyan,Siti seneng ngunjungi pasar tradisional,Siti seneng ngelihat para pedagang ngetokake barang dagangan,Siti ngerti pentingnya ngidangi pasar tradisional kanggo nglestarikan budaya,Siti ora tau ngerti yen pasar tradisional duwe makna spiritual kanggo wong Jawa
Traditional Games,Siti lan kancane mlayu-mlayu ngelak nganti sore.,Siti menang lan ngerahaké hadiah.,Siti lan kancane main engklek ing lapangan,Siti ngumpulake batu kanggo diengklek,"Tiap kali Siti ngengklek batu, Siti ngerasa seneng lan semangat",Siti lan kancane ketawa riang
Daily Activities,Pak Budi ngerti yen kebersamaan iku sing paling penting.,Pak Budi ngajak adik-adik mbales menyang omah.,Pak Budi mrenehi adik-adik mergo wis tamat sekolah,Pak Budi ngajak adik-adik mlaku-mlaku ing Taman Sari,Pak Budi gembira ngelih adik-adik seneng,Pak Budi ngajak adik-adik mampir ing warung sate
Pregnancy and Kids,Sri ngundang tetangga lan kulawargane kanggo ngerti bayi dheweke.,Sri ngajak kulawargane menyang masjid kanggo sowan karo kiai.,Sri dandan lan nggunakake baju bagus kanggo merayakan selamatan mitoni,Sri ngerti yèn iki pantes kanggo ngaturake syukur marang Gusti kanggo kesehatan bayi,Ritual selamatan mitoni iki dianggep penting kanggo ngeselihake semangat jahat,Sri lan kulawargane ngadoni doa kanggo bayi lan kulawarga
Family Relationships,Pak Budi ngajak kulawargane ngunjungi nenek setahun sawileh.,Nenek Pak Budi ora seneng dikunjungi kulawargane.,Pak Budi ngajak kulawargane ngunjungi nenek ing desa,Nenek Pak Budi wis tuwa lan seneng yen diunjungi kulawargane,Pak Budi lan kulawargane nggawa oleh-oleh kanggo nenek,Nenek seneng banget lan ngerti yen kulawargane sayang
Wedding,Rini ngerti kangmas wis nyoba ngenali budaya Jawa.,Rini ora ngerti apa sing dikarepake kangmas.,Rini ketemu kangmas ing pesta pernikahan sepupune,Kangmas iku nganggo jas putih lan dashiki kang warna-warni,Rini seneng banget bisa ketemu kangmas lan ngobrol bareng,Kangmas njaluk Rini kanggo nganterake keraton sing diwenehake marang pengantin
Agriculture,Cucu Nenek Sri kepingin balik menyang kutha.,Cucu Nenek Sri ngerti makna slametan.,Nenek Sri ngajak cucune kanggo ngumpul tanduran kanggo ditanam ing sawah,Nenek Sri ngajak cucune nglakoni slametan sadurunge ngetik bumi,Cucu Nenek Sri ora ngerti kenapa kudu nglakoni slametan,Cucu Nenek Sri seneng banget bisa nyoba ngetik bumi
Art,Cucunya Pak Budi malah ngira dongeng Ramayana iku bener-bener kadhang kala.,Cucunya Pak Budi makin ngerti basa Jawa amarga dengar dongeng.,Pak Budi seneng banget ngomong dongeng kanggo cucune,Pak Budi nyritakake dongeng Ramayana kanggo cucune setaun,Pak Budi seneng yen cucunya seneng dengar dongeng,Pak Budi berharap cucunya bakal ngerti nilai-nilai luhur ing dongeng Ramayana
Death,Keluarga Bapak Slamet ngadoni tahlilan pitung dina kanggo ngiringi arwah Bapak Slamet.,Bapak Slamet dimakamke ing pemakaman umum.,Bapak Slamet wis tuwa lan seger wis ngalami pusing lan lemes,Anak lan cucunya ngumpul ing omah kanggo ngeliwati Bapak Slamet sing sakit,Pak Slamet wis ngomong kepinginan kanggo dimakamke ing pemakaman kelurahane,"Sawisé Bapak Slamet seda, keluarga ngadusake jenazahnya kanggo dimakamke"
Art,Kancane ora seneng ngepak gamelan amarga susah.,Kancane seneng lan setuju kanggo latihan bareng.,Sekar lagi latihan ngepak gamelan,Dhèwèke seneng banget karo alunan musik gamelan,Sekar kepingin bisa main gamelan ing panggung,Sekar ngajak kancane kanggo latihan bareng
Religious Holiday,Anya ngaturake sesaji ing pura.,Anya ngedeg nang endi-endi kanggo ngerayake Nyepi.,Anya lagi nyiapake sesaji kanggo hari raya Nyepi,Anya nyiapke sesaji kanggo mohon pangampunan marang Hyang Widhi,Anya ngundang kulawargané kanggo ngerayaka Nyepi bareng,Anya seneng ngerayake Nyepi bareng kulawarga
Traditional Games,Layangan Dito ilang diterbangake angin kenceng.,Layangan Dito menang kompetisi layangan.,Dito seneng main layangan,Dito nggawa layangan barunya ing lapangan,Dito ngajak kancane main layangan bareng-bareng,Layangan Dito terbang dhuwur banget
Traditional Games,Riko lan kancane wis puluang lan istirahat.,Riko menang ing permainan Gobak Sodor.,Riko lagi main Gobak Sodor karo kanca-kancane ing lapangan,Riko seneng banget bisa main bareng kanca-kancane,Riko kepingin menang ing permainan iki,Riko ora kepingin kalah
Wedding,Sinta ngerti makna kebaya putih ing pernikahan.,Sinta ngerasa kepingin nggunakake kebaya sing liyane.,** Sinta nggunakake kebaya putih ing pernikahan,Sinta ngerasa seneng amarga bisa nggunakake kebaya sing diwarisake nenek,Sinta seneng banget ngerti makna kebaya sing dipakainya,Sinta kepingin ngabadikan momen ing pernikahan
Agriculture,Pak Karta nemu metode pertanian sing pas kanggo kebun.,Pak Karta ngundang ahli pertanian kanggo ngunjungi kebun.,Pak Karta duwe kebon sing luas,Dheweke kepingin nambah hasil panen,Pak Karta kepingin ngcoba metode pertanian anyar,Pak Karta nanya karo tetangga-tetanggane ngenani metode pertanian kang disenengi
Death,Maya ngrasakake rasa duka lan kehilangan amarga nenek wis ora ana.,Maya ngrasa senang amarga nenek wis ora ngganggu lagi.,Maya duweni nenek sing wis sepuh,Nenek Maya kepingin dimakamkan ing pemakaman keluarganya,Maya lan kulawargane ngatur upacara pemakaman sesuai adat Jawa,Maya nggunakake kebaya putih lan kain batik
Food,Dimas ora bisa ngirangi lapar kancane sing kepingin mangan.,Warung lesehan iku tutup sadurunge dican.,Dimas lagi ngajak kanca-kancane ngobrol ing warung lesehan,Dimas ngajak kancane nge-戰鍋,Kancane setuju lan mesen beberapa macam sayuran lan daging,Dimas nerima pesanan kancane
Socio-religious aspect of life,Tari ngejar ilmu pengobatan kanggo nyembuhaké wong liya.,Tari ngerti carane ngobati penyakit kanthi obat-obatan kimia.,Tari kepingin ngerti carane ngobati penyakit,Tari kepingin nerangake wong-wong sing sakit,Tari kepingin ngerti ilmu herbal,Tari kepingin ngerti carane ngolah ramuan
Socio-religious aspect of life,Mbak Rani konsultasi dhokter kanggo ngerti efek samping ramuan tradisional.,Mbak Rani nggunakake ramuan tradisional kanggo ngobati sakjane penyakit.,Mbak Rani seneng nggunakake ramuan tradisional kanggo ngobati penyakit,Mbak Rani percaya yen ramuan tradisional luwih aman,Mbak Rani ngerti seluk beluk ramuan tradisional saka kulawargane,Mbak Rani ora ngerti efek samping ramuan tradisional
Agriculture,Pak Karso milih ngolah tanah lan ngendika padi kaya biasa.,Pak Karso langsung ngganti padi karo jagung tanpa mikir maneh.,Pak Karso kepingin ngganti tanaman padi karo jagung,Pak Karso ngira jagung luwih gampang dirawat,Pak Karso njaluk saran marang tetanggané kang duwé ladang jagung,Tetanggané Pak Karso nerangake yen jagung butuh pupuk lan pupuk alami
Food,Ani njaluk Ibu ngajari cara nggawe bumbu pecel sing bener.,Ani nggawe bumbu pecel tanpa pitulungan Ibu.,Ani patuhi pitulungan kanthi seneng,Ibu nyuruh Ani nggawe pecel,Ani ngerasa susah nggawe bumbu pecel,Ani kepingin tau cara nggawe bumbu pecel sing enak kaya ibu
Family Relationships,Sri kepingin dadi guru TK.,Sri ora seneng main karo bocah-bocah.,Sri ngajak adek-adek keponakan kanggo main ing lapangan,Sri seneng kanthi bocah-bocah cilik,Sri ngajak keponakan-keponakan nyanyi lan main ayunan,Sri ngrasa seneng amarga bisa ngajak keponakan-keponakan main
Food,Bayu lan kakeke mesen nasi liwet ing restoran.,Bayu lan kakeke ngulang masak nasi liwet kanthi bener.,Bayu ngerteni carane masak nasi liwet ing kelas kuliner,Bayu ngajak kakeke kanggo masak bareng,Bayu lan kakeke masak nasi liwet kanthi sabar,"Nasi liwet kasebut ora enak, amarga kurang garam"
Traditional Games,Siti lan kanca-kancane nggawé klub lompat tali ing sekolah.,Siti lan kanca-kancane ngerasa bosan lan ora seneng main lompat tali.,Siti seneng banget main lompat tali karo kanca-kancane,Siti seneng yèn lompat tali bisa ngasah kekompakan,Siti lan kanca-kancane main lompat tali ing lapangan,Siti kepingin main lompat tali saben dina
Agriculture,Mbak Ayu lan temene kepingin ngopi ing sawah maneh.,Mbak Ayu lan temene ora seneng ngopi ing sawah amarga kepanasan.,Mbak Ayu ngajak temene ngopi ing sawah,Mbak Ayu ngomong yen ngopi ing sawah bisa ngobati stres,Mbak Ayu ngerti yen ngopi ing sawah bisa ngurangi stres amarga udara segar lan pemandangan sing asri,Mbak Ayu lan temene ngopi sambil ngerteni tanaman padi sing lagi padu
Religious Holiday,Rani ora bisa nggawe kue kering amarga bahan-bahané kurang.,Rani seneng banget ngebagi kue kering marang tetangga.,Rani lagi nyiyapake kue kering kanggo dibagikake marang tetangga,Rani ngerti kue kering kudune dibagikake sawisé Lebaran,Rani nggunakake resep turun-temurun kanggo gawé kue kering,Rani ngasih kue kering kanggo tetangga kang wis ngirimeken
Religious Holiday,Pak Budi ora pesen tumpeng.,Selamatan ana ing pendopo desa.,Pak Budi ngendika bakal nggawa tumpeng kanggo selamatan,Selamatan kuwi kanggo merti dusun,Pak Budi ngajak tetangga kanggo nyumbang bahan-bahan,Pak Budi seneng banget amarga tetangga-tetanggane ngerti lan turu
Death,Keluarga Pak Warno ngadani tahlilan 7 harian kanggo Pak Warno.,Pak Warno bisa sembuh lan pulang kanggo rumah.,Pak Warno sedaya wis tuwa,Pak Warno ngalami sesak napas lan dirawat ing rumah sakit,"Saking ngersane, Pak Warno ora bisa ngomong",Keluarga Pak Warno ngerasa prihatin lan ngerteni nek Pak Warno wis mengkatenake waktunira
Wedding,Laras nerima saran ibuné kanggo ngadhep pernikahan sederhana.,Laras seneng banget amarga bisa ngadhep pernikahan mewah.,Laras kepengen ngadhep pernikahan adat Jawa,Laras pingin nggunakakne kebaya putih lan kain songket,"Panggah, calon mantu Laras, kepingin ngundang sedaya tetangga",Panggah arep ngadhep pernikahan ing balai desa
Death,Ibu Sri kepenak ngurus jenazah ibu mertuane.,Ibu Sri ora ngerti carane ngurus jenazah.,Ibu Sri ngurus jenazah ibu mertuane,Ibu Sri ngunjukake kain kafan kanggo ibu mertuane,Ibu Sri nganakake tahlilan kanggo ibu mertuane,Ibu Sri ngelawan kaya ing adat
Daily Activities,Sugi kedadeyan telat sekolah.,Sugi ngobrol karo wong sing lagi nunggu angkutan umum.,Sugi ngenteni angkutan umum kanggo sekolah,Sugi ngelihat angkutan umum sing wis penuh,Sugi mreneki kanggo nunggu angkutan umum sing luwih sepi,Sugi tansah nyawang-nyawang telpon kanggo ngisi wektu
Agriculture,Pak Budi lan kulawargane ngerayani panen padi ing kebon.,Pak Budi ngajak putra putrine main ing taman.,Pak Budi kepengin ngadegke sawijining kebon,Pak Budi ngerti yen ngadegke kebon butuh kerja keras lan kesabaran,Pak Budi ngajari putra putrine kanggo nrepati bumi lan menanam padi,Pak Budi seneng dene nonton anak-anakne ngerti ngetik
Death,Pak Budi ora dikubur ing kuburan desa.,Tetangga Pak Budi ng願u,Pak Budi seda,Wong tuwa Pak Budi wis ngatur upaca slametan,Anak Pak Budi mbagi-bagi kain kafan ing para tetangga,Pak Budi dikubur ing kuburan desa
Traditional Games,Edi ngundurkan diri sawise kaki edhe ibuknya nyeri.,Edi menang lomba egrang.,Edi lagi main egrang bareng kagem-kagem ing lapangan,Edi lagi ngetutake dersane kanggo ngejar kagem liyane,Edi ora kepengen kalah,Edi ngerasa lheh amarga kaki edhe ibuknya ora kuat
Family Relationships,Ratih kepéngin dadi wong tuwa kanggo adek.,Ratih ngerasa seneng amarga duwe adek.,Ratih seneng banget karo adek kandungé,Ratih sering nganter adek mrene,Ratih ngerti adek mbutuh bantuan,Saben dina Ratih ngobrol karo adek
Food,Pak Budi ngrasa nasi uduk ing warung iku gurih lan nikmat.,Pak Budi ngrasa nasi uduk ing warung iku ora enak.,Pak Budi ngajak kulawargane ngediten nasi uduk,Pak Budi ngerti nasi uduk iku pangan tradisional Jawa,Pak Budi kepengin ngenali rasa nasi uduk sing asli,Pak Budi ngajak kulawargane mangan nasi uduk ing warung pinggir jalan
Pregnancy and Kids,Ratih seneng nalika teka ing desa lan main karo sepupu-sepupune.,Ratih ora seneng nalika teka ing desa lan ngajak Pak Budi balik.,"Pak Budi ngajak anak-anakne, Ratih lan Bagas, kanggo ngunjungi paman ing desa","Ratih ora seneng, amarga Ratih kepingin main karo teman-temane",Ratih ngomong supaya ora perlu ngunjungi paman,Pak Budi ngomong supaya Ratih turut-turut
Fisheries and Trade,Mbak Sri ngawasi pasar ikan.,Mbak Sri nggolek ikan sing paling segar ing pasar.,Mbak Sri tansah ngasah pisau tawah,Pisau tawah kudu asah kanggo ngiris ikan sing adil,Mbak Sri seneng nggawé sambal goreng ikan,Sambal goreng ikan kudu diiris tipis kanggo rasa sing nikmat
Death,Mas Anton ngerti yèn doa kanggo neneké iku penting.,Mas Anton ngrasa kangen karo neneké.,Mas Anton ngerti yèn neneké wis tilar donya,Mas Anton ngerembuke kagem keluarga kanggo nganakake tahlilan,Mas Anton ngajak sedaya anggota keluarga kanggo ngunjuk doa kanggo neneké,Mas Anton ngrasa sedih
Pregnancy and Kids,Ibu Wati ngasih cemilan kanggo anak-anakne kanggo ngobati rasa lelah.,Ibu Wati ngasih hadiah kanggo anak-anakne kang wis rampung nggarap tugas sekolah.,Ibu Wati ngajak anak-anakne kanggo ngerjakan tugas sekolah bareng,Ibu Wati kepingin supaya anak-anakne bisa ngerti tugas sekolah,Ibu Wati ngajak anak-anakne kanggo belajar bareng,Ibu Wati ngerti yèn belajar bareng bisa nambah rasa kebersamaan
Family Relationships,Pak Harto ngajak kulawargane ngunjungi makam leluhur.,Pak Harto ngrasa seneng amarga kulawargane padha sukses.,Pak Harto duwe sawatara anak lan cucu kang wis lair ing kutha gedhe,Pak Harto seneng yen kulawargane bisa ngumpul ing kono,"Saben wulan, anak lan cucu Pak Harto ngunjungi kakek lan nenek ing desane",Pak Harto seneng banget ngelihati kulawargane utuh
Daily Activities,Nina ngirim tamu pulang.,Nina ngajak tamu-tamunya nonton televisi.,Nina lagi nyambut tamu,Nina nyambut tamu ing omah,Nina ngasih tamu wedang jahe lan kue,Nina ngobrol mesra karo tamu-tamunya
Socio-religious aspect of life,Raka dianggep dukun sakti déning warga.,Panen Raka ora becik amarga cuaca kurang mendukung.,Raka tansah nglakoni ritual sedekah bumi ing sawah,Raka percaya yèn ritual kasebut bakal ngajikake panen kang luwih becik,Raka ngundang sedoyo warga désa kanggo nglakoni ritual bareng,Raka ngrasa seneng amarga sedoyo warga ngerti lan ngikut ritual kasebut
Fisheries and Trade,Mas Toni ngeterangake kepiye carane ngrawat perahu kanggo ngawetke.,Mas Toni ngganti perahu tuwane karo perahu anyar sing luwih canggih.,Mas Toni duwe sawijining perahu nelayan sing wis tuwa,Perahu iku wis diwarisake saka bapakne lan wis ngalami kelangenan,Mas Toni kepingin ngganti perahune sing anyar,Mas Toni ngumpulake duit kanggo ngbeli perahu anyar
Traditional Games,Kancane Tari muak amarga Tari ora sopan.,"Tari lan kancane main maneh, Tari ora nyerah.",Tari main ujungan karo kancane,Tari menang lan kancane kalah,"Tari ngomong, ""Aku menang!""",Kancane Tari seneng amarga Tari jujur
Religious Holiday,Aku ngajak abangku ngobrol ngenani makna Grebeg Maulud.,Aku ngajak abangku main game ing kamar.,Aku lagi nyiapake sesaji kanggo Grebeg Maulud,"Aku bantu Ibu ngumpulake kembang, buah-buahan, lan jajanan",Bapak lagi ngatur tempat kanggo sesaji,Aku seneng banget bisa ngerti tradisi kanggo Grebeg Maulud
Socio-religious aspect of life,"Nanging, Ibu Rini ngerti yen kudu isih ngatur wektu kanggo istirahat.",Ibu Rini terus nggawé jajanan kanggo dibagikake marang tetangga.,Ibu Rini seneng nggawé jajanan pasar kanggo dituku tetangga,Ibu Rini seneng ngatur jadwal nggawé jajanan kanggo ngisi wektu luang,Ibu Rini uga seneng ngobrol karo tetangga nalika nggawé jajanan,Tetangga-tetangga seneng banget karo Ibu Rini amarga jajanan e ibu selalu enak
Agriculture,Adi lan Rini nganter hasil panen ke pasar supaya bisa dibagi-bagi dengan tetangga.,Adi lan Rini seneng nganter hasil panen supaya bisa dapet duit.,Adi lan Rini mau nganter hasil panen ke pasar,Adi lan Rini ngasah mata pisau kanggo ngiris sayuran,Adi lan Rini ngepak sayuran supaya gampang diangkut,Adi lan Rini seneng nganter hasil panen
Daily Activities,Kakek ngajak Ardi ngombe wedang jahe bareng.,Ardi njaluk kakek ngasih wedange jahe.,Ardi lagi main sepeda ing lapangan,Ardi ngelihat kakek sing lagi ngombe wedang jahe,Ardi pengin ngombe wedang jahe uga,Ardi ngajak kakek ngobrol
Family Relationships,Pak Darma seneng amarga bisa ngomong basa Jawa lan bisa ngobrol karo tetanggané.,Tika ngomong yen belajar basa Jawa kudu dilakoni terus-menerus supaya bisa fasih.,Pak Darma ora bisa ngerti basa Jawa,Pak Darma kepengen ngerti basa Jawa supaya bisa ngomong karo tetanggané,"Pak Darma ngajak anaké, Tika, kang bisa ngerti basa Jawa, kanggo ngajar",Tika ngajari Pak Darma basa Jawa sing basa-basa sederhana
Agriculture,Pak Budi ngajari anak-anakne ngenali siklus tumubo tanaman.,Pak Budi ngomong yèn padi iki bisa langsung dijakani.,Pak Budi ngajak anak-anakne nggo ngobati wernoh ing sawah,"Saben taun, Pak Budi seneng ngajak anak-anakne nggo nggadhahi wernoh ing sawah kanggo slametan panen",Pak Budi ngajak anak-anakne nggali tanah lan tanami padi,Anak-anakne seneng ngerjekake tugas kanggo bantu Bapak
Daily Activities,Lintang bali menyang omah lan ngombe es teh manis.,Lintang nggedobak-gedobak pintu warung es krim.,Lintang lagi kepingin jajan es krim,Lintang wis ngumpul duit jajan,Lintang melu menyang warung es krim,Warung es krim lagi tutup
Agriculture,Pak Warno ng bagi panen kanggo tetangga-tetanggane.,Pak Warno nyimpen kabèh panen kanggo dirinya sendiri.,Pak Warno ngendika musim kemarau wis deket,Pak Warno arep n عندtan tumbukan sing tahan kekeringan,Pak Warno mbangun sistem irigasi sederhana kanggo ngatasi kekeringan,Pak Warno panen jagung kang melimpah
Art,Dinda ora bisa nari jaipongan.,Dinda bisa nari jaipongan kanggo pertunjukan sekolah.,Dinda kepingin banget nari jaipongan,Dinda seneng banget ngliwati gerakan jaipongan,Dinda ngobrol karo guru tari kanggo njaluk diajari,Dinda seneng banget nalika guru tari setuju
Family Relationships,Ibu njaluk kanggo diantar ke pasar tradisional kanggo mbelina bahan masakan khas desa.,Ibu njaluk kanggo diantar ke mal kanggo mbelina barang-barang mewah.,Sari seneng banget nalika tau Ibu bakal ngunjungi,Ibu tinggal ing desa lan jarang ngunjungi kota,Sari wis ngatur supaya Ibu betah ing omah,Ibu ngajak ngobrol lan ngomongke kabar kulawarganing wong tuwane
Traditional Games,Bagas diajari main Gobak Sodor kanthi bener lan aman.,Bagas langsung bisa main Gobak Sodor lan menang.,Bagas kepingin ngerti carane main Gobak Sodor,Bagas ngelih wong-wong tuwa main Gobak Sodor ing panggung wayang,Bagas njaluk bantuan wong-wong tuwa kanggo diajari main Gobak Sodor,Wong-wong tuwa ngiyakan
